Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"99-1","Samsonite","Basic Set",1966,"Gift Set",,99,,2.95,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"100-1","Trains","Supplemental / 4.5V",1966,"4.5V Motor with Wheels (Small Version)",,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,59.1600,4.0000,"",""
"100-2","Trains","Supplemental / 4.5V",1966,"4.5V Motor with Wheels (Large Version)",,27,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,65.1600,56.0300,"",""
"101-3","Trains","Supplemental / 4.5V",1966,"4.5V Battery Case",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,39.9900,13.8300,"",""
"111-2","Trains","4.5V",1966,"Starter Train Set without Motor",,123,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.6400,50.0000,"",""
"112-2","Trains","4.5V",1966,"Locomotive with Motor",,76,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,112.7400,80.7500,"",""
"113-2","Trains","4.5V",1966,"Motorized Train Set",,271,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,237.1500,"",""
"114-2","Trains","4.5V",1966,"Small Train Set",,88,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,193.7100,"",""
"115-2","Trains","4.5V",1966,"Starter Train Set with Motor",,139,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,126.5700,"",""
"120-2","Samsonite","Basic Set",1966,"Small Basic Set",,120,,2.95,,,,,20.32,5.08,20.32,,"",0,0,0,,0,0,,,,,,,,,,30.3100,"",""
"150-1","Trains","Supplemental / 4.5V",1966,"Straight Track",,28,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.8700,4.1700,"",""
"150-2","Samsonite","Train",1966,"Straight Train Track",,28,,,,,,,20.32,2.54,10.16,0.09,"",0,0,0,,0,0,,,,,,,,,,,"",""
"151-1","Trains","Supplemental / 4.5V",1966,"Curved Track",,28,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.8700,5.8400,"",""
"151-2","Samsonite","Train",1966,"Curved Train Track",,28,,,,,,,20.3,2.5,10.2,0.09,"",0,0,0,,0,0,,,,,,,,,,,"",""
"152-1","Trains","4.5V",1966,"Two Train Wagons",,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.6300,21.1900,"",""
"153-1","Trains","4.5V",1966,"Large Train Wagon",,18,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,45.3200,16.2100,"",""
"154-2","Samsonite","Train",1966,"Switch Track",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"155-2","Samsonite","Train",1966,"Cross Track",,14,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"205-3","Samsonite","Basic Set",1966,"Small Basic Set",,205,,4.95,,,,,28.8,5.08,20.32,,"",0,0,0,,0,0,,,,,,,,,300.0000,75.2000,"",""
"239-2","Books","LEGO",1966,"Idea Book",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"285-1","Samsonite","Basic Set",1966,"Medium Basic Set",,285,,6.95,,,,,39.37,5.08,20.32,,"",0,0,0,,0,0,,,,,,,,,250.0000,55.0000,"",""
"301-2","Samsonite","Basic Set",1966,"Wheel Toy Set",,301,,6.22,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"313-1","System","Vehicle",1966,"London Bus",,140,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,64.6400,"",""
"325-3","System","Building",1966,"Shell Service Station",,121,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,107.9500,"",""
"375-1","Samsonite","Basic Set",1966,"Deluxe Basic Set",,375,,8.95,,,,,49.53,5.08,20.32,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"400-3","System","Supplemental",1966,"Small Wheels with Axles (The Building Toy)",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,18.3800,9.9900,"",""
"401-2","System","Supplemental",1966,"Large Wheels with Axles (The Building Toy)",,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,11.7600,"",""
"402-3","System","Supplemental",1966,"White Turntables (The Building Toy)",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.6400,8.6700,"",""
"402-4","Samsonite","Supplemental",1966,"Swivels and Base Plates",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"403-3","System","Supplemental",1966,"Train Couplers and Wheels (System)",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.8400,12.0200,"",""
"414-3","System","Supplemental",1966,"Windows Parts Pack, Red (The Building Toy)",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414-4","System","Supplemental",1966,"Windows Parts Pack, White (The Building Toy)",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414-5","System","Supplemental",1966,"Windows Parts Pack, Red (System)",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414-6","System","Supplemental",1966,"Windows Parts Pack, White (System)",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.0000,,"",""
"415-1","System","Supplemental",1966,"5 Sixteens and 4 Twenties (System)",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"415-2","Samsonite","Supplemental",1966,"16 Stud Beams, Assorted Colours",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"416-1","System","Supplemental",1966,"4 Sixteens 2 Twenties (The Building Toy)",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,11.1200,"",""
"416-2","Samsonite","Supplemental",1966,"20 Stud Beams, Assorted Colours",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"417-2","Samsonite","Supplemental",1966,"Corner Bricks, Assorted Colours",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,0.3800,"",""
"417-3","System","Supplemental",1966,"Cornerbricks (The Building Toy)",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,11.2400,"",""
"417-4","System","Supplemental",1966,"Cornerbricks (System)",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"418-2","System","Supplemental",1966,"2 x 4 Bricks (The Building Toy)",,13,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,24.0700,"",""
"418-3","System","Supplemental",1966,"2 x 4 Bricks (System)",,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,25.6600,"",""
"419-2","System","Supplemental",1966,"2 x 3 Bricks (The Building Toy)",,15,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,11.7600,"",""
"419-3","System","Supplemental",1966,"2 x 3 Bricks (System)",,25,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,21.2000,,"",""
"420-3","System","Supplemental",1966,"2 x 2 Bricks (The Building Toy)",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.0000,"",""
"420-4","System","Supplemental",1966,"2 x 2 Bricks (System)",,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.1100,,"",""
"421-1","System","Supplemental",1966,"1 x 2 Bricks",,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.8200,,"",""
"421-2","System","Supplemental",1966,"2 eights 2 sixes 2 fours 8 twos 6 ones (The Building Toy)",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"421-3","Samsonite","Supplemental",1966,"2 Stud Bricks, Assorted Colours (6)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"422-1","System","Supplemental",1966,"1 x 1, 1 x 2, 1 x 4, 1 x 6, 1 x 8 Bricks",,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.8200,,"",""
"422-2","Samsonite","Supplemental",1966,"1 Stud Brick, Assorted Colours (6)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"423-2","Samsonite","Supplemental",1966,"1 Stud Round Brick, Assorted Colours (6)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"423-3","System","Supplemental",1966,"Curved and Round Bricks (The Building Toy)",,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,4.9900,"",""
"423-4","System","Supplemental",1966,"Curved and Round Bricks (System)",,50,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.4400,,"",""
"424-1","Samsonite","Supplemental",1966,"Curved Bricks, Assorted Colours (6)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"426-1","System","Supplemental",1966,"7 Named Beams (The Building Toy)",,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,26.7200,"",""
"426-2","Samsonite","Supplemental",1966,"Names, Numbers, Alphabet",,67,,,,,,,8.9,12.7,3.8,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"427-1","System","Supplemental",1966,"8 Pieces 2x8 (The Building Toy)",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"427-2","Samsonite","Supplemental",1966,"4 x 8 Assorted Base Plates",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"428-1","System","Supplemental",1966,"5 Plates 4 x 8 (The Building Toy)",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"429-1","System","Supplemental",1966,"4 Plates 6 x 8 (The Building Toy)",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"430-2","System","Supplemental",1966,"Six Trees and Bushes (The Building Toy)",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,31.0300,65.3200,"",""
"430-3","Samsonite","Supplemental",1966,"Assorted Trees, Bushes, Flags",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"431-1","System","Supplemental",1966,"Gas Station (The Building Toy)",,13,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,29.9700,25.9800,"",""
"431-2","Samsonite","Supplemental",1966,"Garage Door and Esso Pumps",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"432-1","System","Supplemental",1966,"Road Signs (The Building Toy)",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,33.1400,26.2300,"",""
"432-2","Samsonite","Supplemental",1966,"Road Signs and Street Lamps",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"433-1","System","Supplemental",1966,"6 Street Lamps with Curved Top (The Building Toy)",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,31.0300,60.5000,"",""
"434-1","System","Supplemental",1966,"50 lettered bricks (The Building Toy)",,50,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,17.6300,"",""
"435-2","System","Supplemental",1966,"Garage Plate and Door (The Building Toy)",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,4.2000,"",""
"437-1","System","Supplemental",1966,"50 numbered bricks (The Building Toy)",,50,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.2700,"",""
"445-2","System","Supplemental",1966,"Lighting Device Pack (The Building Toy)",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"451-1","System","Supplemental",1966,"1 x 6 x 3 Window, Red or White",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"452-2","System","Supplemental",1966,"1 x 6 x 2 Window, Red or White",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"453-2","System","Supplemental",1966,"1 x 6 x 2 Shuttered Windows, Red or White",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"454-2","System","Supplemental",1966,"1 x 4 x 2 Window, Red or White",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"455-2","System","Supplemental",1966,"1 x 3 x 2 Window, Red or White",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"456-2","System","Supplemental",1966,"1 x 2 x 2 Window, Red or White",,15,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"456-3","Samsonite","Supplemental",1966,"Lighting Devise",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"457-1","System","Supplemental",1966,"1 x 1 x 2 Window, Red or White",,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"458-1","System","Supplemental",1966,"1 x 2 x 1 Window, Red or White",,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"459-1","System","Supplemental",1966,"1 x 1 x 1 Window, Red or White",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"460-2","System","Supplemental",1966,"1 x 2 x 3 Door, Red or White",,13,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,0.2500,"",""
"461-1","System","Supplemental",1966,"Windows and Doors, Retailer Pack",,129,,,,,,,37.45,3.4925,23.495,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"462-2","System","Supplemental",1966,"2 x 8 Plates, White",,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.0000,,"",""
"463-1","System","Supplemental",1966,"4 x 8 Plates, White",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"464-1","System","Supplemental",1966,"6 x 8 Plates, White",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.5600,9.0300,"",""
"470-1","System","Supplemental",1966,"1 x 1, 1 x 2, 2 x 2, 2 x 3, 2 x 4 Plates (System)",,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.3400,,"",""
"471-1","System","Supplemental",1966,"Tiles (System)",,52,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"480-4","System","Supplemental",1966,"Slopes and Slopes Double 2 x 4, Red (The Building Toy)",,14,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,5.6000,"",""
"480-5","System","Supplemental",1966,"Slopes and Slopes Double 2 x 4, Blue (The Building Toy)",,14,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,27.2500,"",""
"480-6","System","Supplemental",1966,"Slopes and Slopes Double 2 x 4, Red (System)",,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"480-7","System","Supplemental",1966,"Slopes and Sloped Double 2 x 4, Blue (System)",,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"481-3","System","Supplemental",1966,"Slopes and Slopes Double 2 x 3 and 2 x 1, Red (The Building Toy)",,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"481-4","System","Supplemental",1966,"Slopes and Slopes Double 2 x 3 an 2 x 1, Blue (The Building Toy)",,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"481-5","System","Supplemental",1966,"Slopes Regular, Double, Angle, Valley and Corner, Red (System)",,34,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.0200,11.8100,"",""
"481-6","System","Supplemental",1966,"Slopes Regular, Double, Angle, Valley and Corner, Blue (System)",,34,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,21.8000,,"",""
"482-3","System","Supplemental",1966,"Slopes and Slopes Double 2 x 2, Red (The Building Toy)",,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"482-4","System","Supplemental",1966,"Slopes and Slopes Double 2 x 2, Blue (The Building Toy)",,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"483-4","System","Supplemental",1966,"Angle, Valley and Corner Slopes, Red (The Building Toy)",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"483-5","System","Supplemental",1966,"Angle, Valley and Corner Slopes, Blue (The Building Toy)",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"485-2","System","Supplemental",1966,"Lighting Brick (System)",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,26.2900,"",""
"487-2","System","Supplemental",1966,"1 x 1 Bricks with Numbers (System)",,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,59.0100,18.5600,"",""
"488-1","System","Supplemental",1966,"1 x 1 Bricks with Letters (System)",,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,73.2800,20.5100,"",""
"489-1","System","Supplemental",1966,"Traffic Signs",,14,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,34.0400,"",""
"490-2","System","Supplemental",1966,"Trees and Bushes",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,42.0800,"",""
"491-2","System","Supplemental",1966,"Shell Station Brick and Sign, 6 Named Beams",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,63.0000,,"",""
"492-2","System","Supplemental",1966,"Nordic and American Flags",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,61.7200,,"",""
"493-2","System","Supplemental",1966,"European Flags",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,110.9500,16.9000,"",""
"494-2","System","Supplemental",1966,"Gates and Fence, White (The Building Toy)",,17,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,9.1200,"",""
"501-3","System","Jumbo Bricks",1966,"JUMBO Pull Toy",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"601-3","System","HO 1:87 Vehicles",1966,"1:87 Morris 1100",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,62.2700,"",""
"649-2","System","HO 1:87 Vehicles",1966,"1:87 Mercedes Shell Tanker",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,67.3300,"",""
"695-2","System","HO 1:87 Vehicles",1966,"1:87 6 European Cars",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"696-2","System","HO 1:87 Vehicles",1966,"1:87 6 German Cars",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"700-1","System","Supplemental",1966,"10 x 20 Brickplate",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,3.7600,"",""
"704-2","Samsonite","Basic Set",1966,"Master Discovery Set",,704,,25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"710-2","System","Supplemental",1966,"Lockable Storage Case",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"800-3","System","Town Plan",1966,"Town Plan",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"820-2","System","Wooden Box Set",1966,"Wooden Storage Box Large (Double Latch) with Contents, with Lattice",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"821-2","System","Wooden Box Set",1966,"Wooden Storage Box Large (Double Latch), Empty, with Lattice",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,125.1000,"",""
"822-2","System","Wooden Box Set",1966,"Wooden Storage Box Medium (Single Latch) with Contents",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"823-1","System","Wooden Box Set",1966,"Wooden Storage Box Medium (Single Latch), Empty",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"824-1","System","Wooden Box Set",1966,"Wooden Storage Box Large (Double Latch), Empty, without Lattice",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"835-1","Samsonite","Basic Set",1966,"Advanced Builders Set",,565,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_1R-1","Samsonite","Supplemental",1966,"No. 1 Assorted Windows, Red",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_1W-1","Samsonite","Supplemental",1966,"No. 1 Assorted Windows, White",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_2R-1","Samsonite","Supplemental",1966,"No. 2 Assorted Windows, Red",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_2W-1","Samsonite","Supplemental",1966,"No. 2 Assorted Windows, White",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_3R-1","Samsonite","Supplemental",1966,"No. 3 Assorted Windows, Red",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_3W-1","Samsonite","Supplemental",1966,"No. 3 Assorted Windows, White",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_4R-1","Samsonite","Supplemental",1966,"No. 4 Assorted Windows, Red",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_4W-1","Samsonite","Supplemental",1966,"No. 4 Assorted Windows, White",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_5R-1","Samsonite","Supplemental",1966,"Doors, Red",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"414_5W-1","Samsonite","Supplemental",1966,"Doors, White",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"418_1-1","Samsonite","Supplemental",1966,"8 Stud Bricks (clear, white, red)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"418_2-1","Samsonite","Supplemental",1966,"8 Stud Bricks (black, yellow, blue)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"419_1-1","Samsonite","Supplemental",1966,"6 Stud Bricks (clear, red, white)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"419_2-1","Samsonite","Supplemental",1966,"6 Stud Bricks (black, yellow, blue)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"420_1-1","Samsonite","Supplemental",1966,"4 Stud Bricks (clear, white, red)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"420_2-1","Samsonite","Supplemental",1966,"4 Stud Bricks (black, yellow, blue)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"425_1-1","Samsonite","Supplemental",1966,"1X6 & 1X8 Stud Beams, Clear",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"425_2-1","Samsonite","Supplemental",1966,"1X6 & 1X8 Stud Beams, Assorted Colours (5)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"442A-1","System","Supplemental",1966,"International Flags (The Building Toy)",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,29.6600,48.3000,"",""
"442B-1","System","Supplemental",1966,"6 International Flags (The Building Toy)",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,48.2600,,"",""
"480_1-1","Samsonite","Supplemental",1966,"Assorted Bevelled Bricks, Red",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"480_2-1","Samsonite","Supplemental",1966,"Assorted Bevelled Bricks, Blue",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"481_1-1","Samsonite","Supplemental",1966,"Assorted Roof Tile, Clear",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"481_2-1","Samsonite","Supplemental",1966,"Assorted Roof Tile, 5 Colours",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"SAMPLER-1","Samsonite","Basic Set",1966,"Sampler Set Oxydol",,29,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"SAMSONITE-15","Samsonite","Basic set",1966,"324 Piece Medium Basic Set",,324,,6.22,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"SAMSONITE-4","Samsonite","Basic set",1966,"125 Piece Basic Set",,125,,3.95,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
