Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"6293-1","HERO Factory","Breakout",2012,"FURNO",,56,9.99,12.99,15.99,,5702014840188,673419167796,19.51,27.99,7.01,0.15,"",0,0,0,,0,0,,,,,,,,,58.2100,10.5500,"01/01/2012","31/12/2012"
"6758-1","Duplo","",2012,"Grow Caterpillar Grow!",,17,9.99,12.99,15.99,,5702014840317,673419167505,21.2,20.3,7.1,0.37,"",0,0,0,,0,0,,,,,,,,,14.9900,8.8700,"",""
"6759-1","Duplo","",2012,"Busy Farm",,15,9.99,12.99,15.99,14.99,5702014840331,673419167512,21.2,20.3,7.1,0.37,"",0,0,0,,0,0,,,,,,,,,4.5100,5.1300,"",""
"6760-1","Duplo","",2012,"Let's Go! Vroom!",,12,9.99,12.99,15.99,,5702014840355,673419167529,21.2,20.3,7.1,0.34,"",0,0,0,,0,0,,,,,,,,,35.9200,11.9500,"",""
"6784-1","Duplo","",2012,"Creative Sorter",,23,17.99,19.99,24.99,,5702014840379,673419167536,20.3,20.3,19.2,0.56,"",0,0,0,,0,0,,,,,,,,,27.5000,10.7100,"",""
"6785-1","Duplo","",2012,"Creative Cakes",,55,19.99,24.99,29.99,,5702014840386,673419167543,37.6,20,19,0.89,"",0,0,0,,0,0,,,,,,,,,33.1800,31.9400,"01/01/2012","31/12/2014"
"6857-1","DC Comics Super Heroes","Batman",2012,"The Dynamic Duo Funhouse Escape",5,380,39.99,39.99,49.99,,5702014836846,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,60.8900,58.2200,"01/01/2012","31/12/2013"
"6858-1","DC Comics Super Heroes","Batman",2012,"Catwoman Catcycle City Chase",2,89,11.99,12.99,15.99,,5702014842298,673419168335,19.1,14.1,4.6,0.11,"",0,0,0,,0,0,,,,,,,,,19.2900,10.0200,"01/01/2012","31/07/2013"
"6860-1","DC Comics Super Heroes","Batman",2012,"The Batcave",5,690,69.99,69.99,89.99,,5702014842304,673419168342,48,37.8,7.1,1.38,"",0,0,0,,0,0,,,,,,,,,87.0800,60.8900,"01/01/2012","31/12/2013"
"6862-2","DC Comics Super Heroes","Superman",2012,"Superman vs. Power Armor Lex",3,207,19.99,19.99,24.99,,5702014842335,673419168366,19.1,26.2,6.1,0.32,"",0,0,0,,0,0,,,,,,,,,28.8300,15.6200,"01/01/2012","31/12/2013"
"6863-1","DC Comics Super Heroes","Batman",2012,"Batwing Battle Over Gotham City",3,278,34.99,34.99,44.99,,5702014842366,673419168403,38.2,26.2,5.6,0.58,"",0,0,0,,0,0,,,,,,,,,50.0800,28.7800,"01/01/2012","31/12/2013"
"6864-1","DC Comics Super Heroes","Batman",2012,"Batmobile and the Two-Face Chase",5,531,49.99,49.99,64.99,,5702014842380,673419168427,48,28.2,6.1,0.95,"",0,0,0,,0,0,,,,,,,,,91.2700,54.8900,"01/01/2012","31/12/2013"
"6865-1","Marvel Super Heroes","The Avengers",2012,"Captain America's Avenging Cycle",3,72,11.99,12.99,15.99,,5702014842397,673419168434,19.1,14.1,4.6,0.11,"",0,0,0,,0,0,,,,,,,,,30.0100,14.7600,"01/05/2012","31/07/2013"
"6866-1","Marvel Super Heroes","X-Men",2012,"Wolverine's Chopper Showdown",3,199,19.99,19.99,24.99,,5702014842403,673419168441,26.2,19.1,6.1,0.34,"",0,0,0,,0,0,,,,,,,,,181.6200,87.8400,"01/05/2012","31/12/2013"
"6867-1","Marvel Super Heroes","The Avengers",2012,"Loki's Cosmic Cube Escape",3,181,19.99,19.99,24.99,,5702014842410,673419168458,26.2,19.1,6.1,0.35,"",0,0,0,,0,0,,,,,,,,,60.4500,36.1200,"01/05/2012","31/12/2013"
"6868-1","Marvel Super Heroes","The Avengers",2012,"Hulk's Helicarrier Breakout",4,389,49.99,49.99,64.99,,5702014842427,673419168465,48,28.2,6.1,0.87,"",0,0,0,,0,0,,,,,,,,,81.7100,47.7500,"01/05/2012","31/12/2013"
"6869-1","Marvel Super Heroes","The Avengers",2012,"Quinjet Aerial Battle",5,735,69.99,69.99,89.99,,5702014842434,673419168472,48,37.8,7.1,1.43,"",0,0,0,,0,0,,,,,,,,,101.2200,66.7600,"01/05/2012","31/12/2013"
"6873-1","Marvel Super Heroes","Ultimate Spider-Man",2012,"Spider-Man's Doc Ock Ambush",3,295,34.99,29.99,39.99,,5702014842694,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,65.4600,32.1600,"01/08/2012","31/12/2013"
"6910-1","Creator","3 in 1",2012,"Mini Sports Car",,70,4.99,5.99,8.99,,5702014829398,673419165181,10.2,14.4,4.8,0.1,"",0,0,0,,0,0,,,,,,,,,5.7100,2.0900,"01/01/2012","31/12/2013"
"6911-1","Creator","3 in 1",2012,"Mini Fire Truck",,69,4.99,5.99,8.99,,5702014829404,673419165198,10.2,14.4,4.8,0.1,"",0,0,0,,0,0,,,,,,,,,8.4800,2.8300,"01/01/2012","31/12/2013"
"6912-1","Creator","3 in 1",2012,"Super Soarer",,130,9.99,14.99,17.99,,5702014838260,673419167161,26.2,14.1,4.8,0.26,"",0,0,0,,0,0,,,,,,,,,11.7500,4.0900,"01/01/2012","31/12/2013"
"6913-1","Creator","3 in 1",2012,"Blue Roadster",,152,9.99,14.99,17.99,,5702014838154,673419167154,26.2,14.1,4.8,0.27,"",0,0,0,,0,0,,,,,,,,,17.9800,5.9600,"01/01/2012","31/12/2013"
"6914-1","Creator","3 in 1",2012,"Prehistoric Hunters",,191,12.99,17.99,19.99,,5702014838406,673419167185,26.2,19.1,4.6,0.31,"",0,0,0,,0,0,,,,,,,,,29.0000,8.0000,"01/01/2012","31/12/2013"
"7291-1","Creator","3 in 1",2012,"Street Rebel",,196,17.99,19.99,24.99,,5702014839984,673419167208,28.2,26.2,4.6,0.5,"",0,0,0,,0,0,,,,,,,,,19.5100,9.7200,"01/01/2012","31/12/2013"
"7292-1","Creator","3 in 1",2012,"Propeller Adventures",,241,17.99,19.99,24.99,,5702014839991,673419167215,28.2,26.2,4.6,0.48,"",0,0,0,,0,0,,,,,,,,,27.2700,9.2500,"01/01/2012","31/12/2013"
"7345-1","Creator","3 in 1",2012,"Transport Chopper",,383,24.99,34.99,44.99,,5702014840003,673419167222,38.2,26.2,5.6,0.74,"",0,0,0,,0,0,,,,,,,,,31.3100,14.7700,"01/06/2012","31/12/2013"
"7346-1","Creator","3 in 1",2012,"Seaside House",1,415,34.99,49.99,59.99,,5702014840010,673419167239,48,28.2,6.1,1.03,"",0,0,0,,0,0,,,,,,,,,51.2900,32.9500,"01/06/2012","31/12/2014"
"7347-1","Creator","3 in 1",2012,"Highway Pickup",,805,59.99,79.99,99.99,,5702014840027,673419167246,48,37.8,7.1,1.64,"",0,0,0,,0,0,,,,,,,,,125.7300,52.2600,"01/06/2012","31/12/2013"
"8827-0","Collectable Minifigures","Series 6",2012,"LEGO Minifigures - Series 6 {Random bag} ",,,1.99,2.99,,,5702014808805,673419162975,8.79,0.97,11.71,0.01,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2012","30/04/2012"
"8827-1","Collectable Minifigures","Series 6",2012,"Classic Alien",1,6,1.99,2.99,,,5702014808805,673419162975,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,14.4200,8.1700,"01/01/2012","30/04/2012"
"8827-2","Collectable Minifigures","Series 6",2012,"Highland Battler",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,6.3800,5.4700,"01/01/2012","30/04/2012"
"8827-3","Collectable Minifigures","Series 6",2012,"Sleepyhead",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,15.2900,7.8200,"01/01/2012","30/04/2012"
"8827-4","Collectable Minifigures","Series 6",2012,"Lady Liberty",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,15.3200,10.9000,"01/01/2012","30/04/2012"
"8827-5","Collectable Minifigures","Series 6",2012,"Bandit",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.0400,5.6700,"01/01/2012","30/04/2012"
"8827-6","Collectable Minifigures","Series 6",2012,"Flamenco Dancer",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,4.8700,3.2900,"01/01/2012","30/04/2012"
"8827-7","Collectable Minifigures","Series 6",2012,"Clockwork Robot",1,5,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,14.7200,9.3300,"01/01/2012","30/04/2012"
"8827-8","Collectable Minifigures","Series 6",2012,"Minotaur",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,11.2600,8.2900,"01/01/2012","30/04/2012"
"8827-9","Collectable Minifigures","Series 6",2012,"Leprechaun",1,9,1.99,2.99,3.49,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.5900,6.8100,"01/01/2012","30/04/2012"
"8827-10","Collectable Minifigures","Series 6",2012,"Roman Soldier",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,33.7300,26.5700,"01/01/2012","30/04/2012"
"8827-11","Collectable Minifigures","Series 6",2012,"Surgeon",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,17.8600,13.8800,"01/01/2012","30/04/2012"
"8827-12","Collectable Minifigures","Series 6",2012,"Skater Girl",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,8.3800,3.6100,"01/01/2012","30/04/2012"
"8827-13","Collectable Minifigures","Series 6",2012,"Intergalactic Girl",1,9,1.99,2.99,3.49,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.3800,5.2100,"01/01/2012","30/04/2012"
"8827-14","Collectable Minifigures","Series 6",2012,"Butcher",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,10.6000,8.1600,"01/01/2012","30/04/2012"
"8827-15","Collectable Minifigures","Series 6",2012,"Mechanic",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,5.2500,3.4400,"01/01/2012","30/04/2012"
"8827-16","Collectable Minifigures","Series 6",2012,"Genie",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,8.6100,6.2200,"01/01/2012","30/04/2012"
"8827-17","Collectable Minifigures","Series 6",2012,"LEGO Minifigures - Series 6 - Complete",16,115,31.84,,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2012","30/04/2012"
"8827-18","Collectable Minifigures","Series 6",2012,"LEGO Minifigures - Series 6 - Sealed Box",,,119.4,,,,5702014824287,673419163019,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2012","30/04/2012"
"8831-0","Collectable Minifigures","Series 7",2012,"LEGO Minifigures - Series 7 {Random bag} ",,,1.99,2.99,,,8701670824225,673419162982,8.79,0.97,11.71,0.01,"",0,0,0,,0,0,,,,,,,,,,,"01/05/2012","31/08/2012"
"8831-1","Collectable Minifigures","Series 7",2012,"Swimming Champion",1,6,1.99,2.99,,,5702014824225,673419162982,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,7.9300,4.6300,"01/05/2012","31/08/2012"
"8831-2","Collectable Minifigures","Series 7",2012,"Aztec Warrior",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,26.9600,15.1000,"01/05/2012","31/08/2012"
"8831-3","Collectable Minifigures","Series 7",2012,"Bunny Suit Guy",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,20.9200,13.2100,"01/05/2012","31/08/2012"
"8831-4","Collectable Minifigures","Series 7",2012,"Bride",1,11,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,21.3800,11.5700,"01/05/2012","31/08/2012"
"8831-5","Collectable Minifigures","Series 7",2012,"Ocean King",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,22.1100,10.5200,"01/05/2012","31/08/2012"
"8831-6","Collectable Minifigures","Series 7",2012,"Bagpiper",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,31.0000,17.7300,"01/05/2012","31/08/2012"
"8831-7","Collectable Minifigures","Series 7",2012,"Daredevil",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,6.1100,3.8600,"01/05/2012","31/08/2012"
"8831-8","Collectable Minifigures","Series 7",2012,"Galaxy Patrol",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,8.2100,4.6900,"01/05/2012","31/08/2012"
"8831-9","Collectable Minifigures","Series 7",2012,"Tennis Ace",1,6,1.99,2.99,3.49,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,6.4300,3.7000,"01/05/2012","31/08/2012"
"8831-10","Collectable Minifigures","Series 7",2012,"Jungle Boy",1,7,1.99,2.99,3.49,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,4.7000,4.1400,"01/05/2012","31/08/2012"
"8831-11","Collectable Minifigures","Series 7",2012,"Hippie",1,9,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,8.4600,5.1200,"01/05/2012","31/08/2012"
"8831-12","Collectable Minifigures","Series 7",2012,"Computer Programmer",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,11.5400,6.6500,"01/05/2012","31/08/2012"
"8831-13","Collectable Minifigures","Series 7",2012,"Viking Woman",1,10,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,14.4700,9.2500,"01/05/2012","31/08/2012"
"8831-14","Collectable Minifigures","Series 7",2012,"Evil Knight",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,24.1400,12.2800,"01/05/2012","31/08/2012"
"8831-15","Collectable Minifigures","Series 7",2012,"Rocker Girl",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,11.1200,5.0700,"01/05/2012","31/08/2012"
"8831-16","Collectable Minifigures","Series 7",2012,"Grandma Visitor",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,11.4800,7.0800,"01/05/2012","31/08/2012"
"8831-17","Collectable Minifigures","Series 7",2012,"LEGO Minifigures - Series 7 - Complete",16,119,31.84,,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/05/2012","31/08/2012"
"8831-18","Collectable Minifigures","Series 7",2012,"LEGO Minifigures - Series 7 - Sealed Box",,,119.4,,,,,673419163026,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/05/2012","31/08/2012"
"8833-0","Collectable Minifigures","Series 8",2012,"LEGO Minifigures - Series 8 {Random bag} ",,,1.99,2.99,,,,673419163002,8.79,0.97,11.71,0.01,"",0,0,0,,0,0,,,,,,,,,,,"01/09/2012","31/12/2012"
"8833-1","Collectable Minifigures","Series 8",2012,"Evil Robot",1,8,1.99,2.99,,,5702014824270,673419163002,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,7.6200,4.8800,"01/09/2012","31/12/2012"
"8833-2","Collectable Minifigures","Series 8",2012,"Conquistador",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,18.5600,13.3100,"01/09/2012","31/12/2012"
"8833-3","Collectable Minifigures","Series 8",2012,"Lederhosen Guy",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,18.0700,11.2500,"01/09/2012","31/12/2012"
"8833-4","Collectable Minifigures","Series 8",2012,"Cowgirl",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.1200,5.4500,"01/09/2012","31/12/2012"
"8833-5","Collectable Minifigures","Series 8",2012,"Football Player",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,13.1900,6.6700,"01/09/2012","31/12/2012"
"8833-6","Collectable Minifigures","Series 8",2012,"Diver",1,8,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,17.9700,9.9500,"01/09/2012","31/12/2012"
"8833-7","Collectable Minifigures","Series 8",2012,"Downhill Skier",1,9,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,12.7400,8.2500,"01/09/2012","31/12/2012"
"8833-8","Collectable Minifigures","Series 8",2012,"Businessman",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,13.2000,10.1700,"01/09/2012","31/12/2012"
"8833-9","Collectable Minifigures","Series 8",2012,"Fairy",1,8,1.99,2.99,3.49,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,17.5500,10.2300,"01/09/2012","31/12/2012"
"8833-10","Collectable Minifigures","Series 8",2012,"Santa",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,8.7400,3.9900,"01/09/2012","31/12/2012"
"8833-11","Collectable Minifigures","Series 8",2012,"Vampire Bat",1,5,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.8700,5.0500,"01/09/2012","31/12/2012"
"8833-12","Collectable Minifigures","Series 8",2012,"DJ",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,10.8800,6.2000,"01/09/2012","31/12/2012"
"8833-13","Collectable Minifigures","Series 8",2012,"Red Cheerleader",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.5900,5.7600,"01/09/2012","31/12/2012"
"8833-14","Collectable Minifigures","Series 8",2012,"Actor",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,16.7200,11.9600,"01/09/2012","31/12/2012"
"8833-15","Collectable Minifigures","Series 8",2012,"Pirate Captain",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,13.1000,6.4600,"01/09/2012","31/12/2012"
"8833-16","Collectable Minifigures","Series 8",2012,"Alien Villainess",1,9,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,19.7600,9.7700,"01/09/2012","31/12/2012"
"8833-17","Collectable Minifigures","Series 8",2012,"LEGO Minifigures - Series 8 - Complete ",16,116,31.84,,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/09/2012","31/12/2012"
"8833-18","Collectable Minifigures","Series 8",2012,"LEGO Minifigures - Series 8 - Sealed Box",,,,,,,5702014824317,673419163033,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/09/2012","31/12/2012"
"8909-0","Collectable Minifigures","Team GB Series",2012,"LEGO Minifigures - Team GB Series {Random bag}",,,1.99,2.99,,,5702014950078,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/07/2012","31/12/2012"
"8909-1","Collectable Minifigures","Team GB Series",2012,"Brawny Boxer",1,6,1.99,2.99,,,5702014950078,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,22.2500,14.9000,"01/07/2012","31/12/2012"
"8909-2","Collectable Minifigures","Team GB Series",2012,"Stealth Swimmer",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,218.9600,157.9600,"01/07/2012","31/12/2012"
"8909-3","Collectable Minifigures","Team GB Series",2012,"Relay Runner",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,25.6100,15.2500,"01/07/2012","31/12/2012"
"8909-4","Collectable Minifigures","Team GB Series",2012,"Judo Fighter",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,18.0000,8.0200,"01/07/2012","31/12/2012"
"8909-5","Collectable Minifigures","Team GB Series",2012,"Tactical Tennis Player",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,30.6100,9.6500,"01/07/2012","31/12/2012"
"8909-6","Collectable Minifigures","Team GB Series",2012,"Flexible Gymnast",1,9,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,22.0700,9.4300,"01/07/2012","31/12/2012"
"8909-7","Collectable Minifigures","Team GB Series",2012,"Wondrous Weightlifter",1,9,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,29.7000,14.5300,"01/07/2012","31/12/2012"
"8909-8","Collectable Minifigures","Team GB Series",2012,"Horseback rider",1,6,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,30.5100,17.0700,"01/07/2012","31/12/2012"
"8909-9","Collectable Minifigures","Team GB Series",2012,"Agile Archer",1,7,1.99,2.99,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,23.1700,10.5400,"01/07/2012","31/12/2012"
"8909-17","Collectable Minifigures","Team GB Series",2012,"LEGO Minifigures - Team GB Series - Complete",9,63,,,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/07/2012","31/12/2012"
"8909-18","Collectable Minifigures","Team GB Series",2012,"LEGO Minifigures - Team GB Series - Sealed Box",,60,117,,,,,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/07/2012","31/12/2012"
"9092-1","Racers","",2012,"Crazy Demon",1,86,7.99,9.99,12.99,,5702014840805,673419167758,19.1,14.1,7.06,0.18,"",0,0,0,,0,0,,,,,,,,,10.0000,4.8300,"",""
"9093-1","Racers","",2012,"Bone Cruncher",1,87,7.99,9.99,12.99,,5702014840812,673419167765,19.1,14.1,7.06,0.18,"",0,0,0,,0,0,,,,,,,,,10.8000,6.7800,"",""
"9094-1","Racers","",2012,"Star Striker",1,88,7.99,9.99,12.99,,5702014840829,673419167772,19.1,14.1,7.06,0.19,"",0,0,0,,0,0,,,,,,,,,14.8800,4.9900,"",""
"9095-1","Racers","",2012,"Nitro Predator",1,87,7.99,9.99,12.99,,5702014840836,673419167789,19.1,14.1,7.06,0.18,"",0,0,0,,0,0,,,,,,,,,11.6900,5.3000,"",""
"9209-1","Education","Duplo",2012,"Community Services Set",12,130,,,,,,673419168144,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"9218-1","Education","Duplo",2012,"Wild Animals Set",,98,,,,,,673419168151,,,,2.24,"",0,0,0,,0,0,,,,,,,,,,,"",""
"9388-1","Education","",2012,"Small building plates",,22,,,,,,,,,,0.51,"",0,0,0,,0,0,,,,,,,,,33.1900,,"",""
"9389-1","Education","",2012,"Community Starter Set",,1907,,199.99,,,,673419168175,43.8,32.3,27.4,3.2,"",0,0,0,,0,0,,,,,,,,,191.0900,,"01/01/2012","31/12/2020"
"9390-1","Technic","",2012,"Mini Tow Truck",,136,6.99,11.99,14.99,,5702014837447,673419166935,19.1,14.1,6.1,0.2,"",0,0,0,,0,0,,,,,,,,,18.2900,6.2400,"01/01/2012","31/12/2013"
"9391-1","Technic","",2012,"Tracked Crane",,218,14.99,19.99,24.99,,,673419166942,26.19,19.1,4.6,0.28,"",0,0,0,,0,0,,,,,,,,,63.1200,13.2200,"01/01/2012","31/12/2013"
"9392-1","Technic","",2012,"Quad Bike",,199,17.99,24.99,29.99,,5702014837461,673419166959,35.41,19.1,5.89,0.4,"",0,0,0,,0,0,,,,,,,,,53.4800,21.0000,"01/01/2012","31/12/2013"
"9393-1","Technic","",2012,"Tractor",,353,24.99,39.99,49.99,,5702014837478,673419166966,28.2,26.2,6.4,,"",0,0,0,,0,0,,,,,,,,,77.0100,29.1200,"01/08/2012","31/12/2013"
"9394-1","Technic","",2012,"Jet Plane",,499,29.99,49.99,64.99,,5702014837485,673419166973,38.2,26.19,7.06,0.99,"",0,0,0,,0,0,,,,,,,,,75.7100,24.6300,"01/01/2012","31/12/2013"
"9395-1","Technic","",2012,"Pick-Up Tow Truck",,954,49.99,69.99,89.99,,5702014837492,673419166980,48.01,28.19,7.39,1.38,"",0,0,0,,0,0,,,,,,,,,120.8800,65.8700,"01/01/2012","31/12/2013"
"9396-1","Technic","",2012,"Helicopter",,1056,69.99,119.99,149.99,,5702014837508,,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,172.6500,100.8000,"01/08/2012","31/12/2013"
"9397-1","Technic","",2012,"Logging Truck",,1308,99.99,139.99,179.99,,5702014837515,673419167000,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,292.5000,113.0000,"01/03/2012","31/12/2013"
"9398-1","Technic","",2012,"4x4 Crawler",,1327,139.99,199.99,249.99,,5702014837522,,58.2,48,9.1,2.8,"",0,0,0,,0,0,,,,,,,,,207.6900,140.9400,"01/08/2012","31/12/2014"
"9440-1","Ninjago","Rise of the Snakes",2012,"Venomari Shrine",1,86,5.99,6.99,9.99,,5702014831070,673419165440,14.1,12.19,4.6,0.12,"",0,0,0,,0,0,,,,,,,,,37.9900,7.3800,"",""
"9441-1","Ninjago","Rise of the Snakes",2012,"Kai's Blade Cycle",2,188,12.99,14.99,17.99,,5702014831087,673419165457,26.19,19.1,6.1,0.31,"",0,0,0,,0,0,,,,,,,,,16.4600,14.8500,"",""
"9442-1","Ninjago","Rise of the Snakes",2012,"Jay's Storm Fighter",2,243,19.99,24.99,29.99,,5702014831094,673419165464,28.19,26.19,6.4,0.51,"",0,0,0,,0,0,,,,,,,,,47.3300,20.6400,"",""
"9443-1","Ninjago","Rise of the Snakes",2012,"Rattlecopter",3,327,24.99,29.99,39.99,,5702014831100,673419165471,28.19,26.19,7.59,0.56,"",0,0,0,,0,0,,,,,,,,,44.5800,35.4500,"",""
"9444-1","Ninjago","Rise of the Snakes",2012,"Cole's Tread Assault",2,286,29.99,39.99,49.99,,5702014831117,673419165488,38.2,26.19,7.06,0.67,"",0,0,0,,0,0,,,,,,,,,100.0000,39.7500,"",""
"9445-1","Ninjago","Rise of the Snakes",2012,"Fangpyre Truck Ambush",4,452,39.99,49.99,64.99,,5702014831193,673419165495,48.01,28.19,7.39,0.94,"",0,0,0,,0,0,,,,,,,,,190.7500,90.2800,"01/01/2012","31/12/2012"
"9446-1","Ninjago","Rise of the Snakes",2012,"Destiny's Bounty",6,680,59.99,79.99,99.99,,5702014831209,673419165525,48.01,37.8,7.06,1.37,"",0,0,0,,0,0,,,,,,,,,225.0000,97.7400,"01/01/2012","31/12/2012"
"9447-1","Ninjago","Rise of the Snakes",2012,"Lasha's Bite Cycle",2,250,19.99,24.99,29.99,,5702014831216,673419165532,28.2,26.2,4.6,0.38,"",0,0,0,,0,0,,,,,,,,,51.1200,21.5000,"01/06/2012","31/12/2013"
"9448-1","Ninjago","Rise of the Snakes",2012,"Samurai Mech",3,452,29.99,39.99,49.99,,5702014831223,673419165549,38.2,26.2,5.6,0.65,"",0,0,0,,0,0,,,,,,,,,106.8200,51.3100,"01/06/2012","31/12/2013"
"9449-1","Ninjago","Rise of the Snakes",2012,"Ultra Sonic Raider",6,622,59.99,79.99,99.99,,5702014831230,673419165556,48.006,37.7952,7.0612,1.23,"",0,0,0,,0,0,,,,,,,,,211.2400,98.5700,"01/06/2012","31/12/2013"
