Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"42117-1","Technic","",2021,"Race Plane",,145,8.99,9.99,13.99,9.99,5702016890914,673419336390,15.7,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,7.5800,5.6200,"01/01/2021","31/12/2023"
"42118-1","Technic","Licensed",2021,"Monster Jam Grave Digger",,212,17.99,19.99,24.99,19.99,5702016890815,673419336604,26.2,14.1,9.1,,"",0,0,0,,0,0,,,,,,,,,15.0600,4.0200,"01/01/2021","31/12/2023"
"42119-1","Technic","Licensed",2021,"Monster Jam Max-D",,230,17.99,19.99,24.99,19.99,5702016890631,,26.2,14.1,9.1,,"",0,0,0,,0,0,,,,,,,,,19.7600,12.6300,"01/01/2021","31/12/2022"
"42120-1","Technic","",2021,"Rescue Hovercraft",,457,24.99,29.99,39.99,29.99,5702016890761,673419337304,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,26.7900,11.6700,"01/03/2021","31/12/2022"
"42121-1","Technic","",2021,"Heavy Duty Excavator",,569,34.99,39.99,49.99,39.99,5702016890976,673419336611,28.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,46.7500,36.4800,"01/03/2021","31/12/2022"
"42122-1","Technic","Licensed",2021,"Jeep Wrangler",,665,44.99,49.99,69.99,49.99,5702016913316,673419340052,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,43.4300,24.8200,"01/01/2021","31/12/2023"
"42123-1","Technic","Licensed",2021,"McLaren Senna GTR",,830,44.99,49.99,69.99,49.99,5702016913330,673419340069,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,37.9400,24.1200,"01/01/2021","31/12/2023"
"42124-1","Technic","",2021,"Off-Road Buggy",,374,114.99,129.99,179.99,129.99,5702016891010,,38.2,26.2,9.4,,"",0,0,0,,0,0,,,,,,,,,125.6400,85.5400,"01/01/2021","31/12/2021"
"42125-1","Technic","Licensed",2021,"Ferrari 488 GTE 'AF Corse #51'",,1677,169.99,199.99,249.99,199.99,5702016913484,673419340090,48,37.8,11.2,,"",0,0,0,,0,0,,,,,,,,,137.2200,105.2400,"01/01/2021","31/12/2023"
"42126-1","Technic","Licensed",2021,"Ford F-150 Raptor",,1379,124.99,99.99,139.99,139.99,5702016913347,,48,28.2,11.8,,"",0,0,0,,0,0,,,,,,,,,94.2800,76.7000,"01/10/2021","31/12/2022"
"42128-1","Technic","",2021,"Heavy-Duty Tow Truck",,2017,159.99,159.99,219.99,179.99,5702016913354,673419340076,58.2,37.8,11.8,,"",0,0,0,,0,0,,,,,,,,,135.3000,124.3300,"01/08/2021","31/12/2023"
"42129-1","Technic","Licensed",2021,"4x4 Mercedes-Benz Zetros Trial Truck",,2110,284.99,329.99,439.99,329.99,5702016912845,673419340359,58.2,48,9.1,,"",0,0,0,,0,0,,,,,,,,,179.7500,192.5800,"01/08/2021","31/12/2021"
"42131-1","Technic","Licensed",2021,"Cat D11 Bulldozer",,3854,429.99,499.99,619.99,499.99,5702016912937,673419363853,58.2,48,17,,"",0,0,0,,0,0,,,,,,,,,358.5800,339.7300,"01/10/2021","31/12/2023"
"43101-0","Vidiyo","Bandmates - Series 1",2021,"Bandmates Series 1 {Random box}",,,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/03/2021","31/12/2021"
"43101-1","Vidiyo","Bandmates - Series 1",2021,"Ice Cream Saxophonist",1,9,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,2.6100,4.8700,"01/03/2021","31/12/2021"
"43101-2","Vidiyo","Bandmates - Series 1",2021,"Samurapper",1,11,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,39.5300,42.9200,"01/03/2021","31/12/2021"
"43101-3","Vidiyo","Bandmates - Series 1",2021,"Shark Singer",1,9,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,4.3600,4.7500,"01/03/2021","31/12/2021"
"43101-4","Vidiyo","Bandmates - Series 1",2021,"DJ Cheetah",1,10,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,3.9300,3.0900,"01/03/2021","31/12/2021"
"43101-5","Vidiyo","Bandmates - Series 1",2021,"Genie Dancer",1,10,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,4.4600,3.6800,"01/03/2021","31/12/2021"
"43101-6","Vidiyo","Bandmates - Series 1",2021,"Discowboy",1,10,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,4.0900,2.4400,"01/03/2021","31/12/2021"
"43101-7","Vidiyo","Bandmates - Series 1",2021,"Red Panda Dancer",1,10,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,3.9100,3.7500,"01/03/2021","31/12/2021"
"43101-8","Vidiyo","Bandmates - Series 1",2021,"Banshee Singer",1,11,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,3.9600,4.9500,"01/03/2021","31/12/2021"
"43101-9","Vidiyo","Bandmates - Series 1",2021,"Alien Keytarist",1,10,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,4.8000,3.0500,"01/03/2021","31/12/2021"
"43101-10","Vidiyo","Bandmates - Series 1",2021,"Cotton Candy Cheerleader",1,11,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,4.6300,3.4700,"01/03/2021","31/12/2021"
"43101-11","Vidiyo","Bandmates - Series 1",2021,"Bunny Dancer",1,9,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,4.7100,2.9200,"01/03/2021","31/12/2021"
"43101-12","Vidiyo","Bandmates - Series 1",2021,"Werewolf Drummer",1,11,3.99,4.99,,4.99,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,4.7100,4.6800,"01/03/2021","31/12/2021"
"43101-13","Vidiyo","Bandmates - Series 1",2021,"Bandmates Series 1 - Complete",12,121,,,,,5702016916874,673419338585,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/03/2021","31/12/2021"
"43101-14","Vidiyo","Bandmates - Series 1",2021,"Bandmates Series 1 - Sealed Box",,,3.99,4.99,4.99,4.99,5702016916874,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/03/2021","31/12/2021"
"43102-1","Vidiyo","BeatBox",2021,"Candy Mermaid BeatBox",1,71,17.99,19.99,24.99,19.99,5702016911770,,12,12,12,,"",0,0,0,,0,0,,,,,,,,,8.7400,6.0900,"01/03/2021","31/12/2021"
"43103-1","Vidiyo","BeatBox",2021,"Punk Pirate BeatBox",1,73,17.99,19.99,24.99,19.99,5702016911787,,12,12,12,,"",0,0,0,,0,0,,,,,,,,,7.8300,2.9900,"01/03/2021","31/12/2021"
"43104-1","Vidiyo","BeatBox",2021,"Alien DJ BeatBox",1,73,17.99,19.99,24.99,19.99,5702016911879,673419338677,12,12,12,,"",0,0,0,,0,0,,,,,,,,,8.1400,5.3400,"01/03/2021","31/12/2021"
"43105-1","Vidiyo","BeatBox",2021,"Party Llama BeatBox",1,82,17.99,19.99,24.99,19.99,5702016911886,,12,12,12,,"",0,0,0,,0,0,,,,,,,,,7.7000,5.3400,"01/03/2021","31/12/2021"
"43106-1","Vidiyo","BeatBox",2021,"Unicorn DJ BeatBox",1,84,17.99,19.99,24.99,19.99,5702016911794,,12,12,12,,"",0,0,0,,0,0,,,,,,,,,7.6200,11.6100,"01/03/2021","31/12/2021"
"43107-1","Vidiyo","BeatBox",2021,"HipHop Robot BeatBox",1,73,17.99,19.99,24.99,19.99,5702016911800,,12,12,12,,"",0,0,0,,0,0,,,,,,,,,8.1700,5.6100,"01/03/2021","31/12/2021"
"43108-0","Vidiyo","Bandmates - Series 2",2021,"Bandmates Series 2 {Random box}",,,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-1","Vidiyo","Bandmates - Series 2",2021,"Alien Dancer",1,12,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,7.2900,,"01/10/2021","31/12/2021"
"43108-2","Vidiyo","Bandmates - Series 2",2021,"Discowgirl Guitarist",1,13,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,120.1500,120.0000,"01/10/2021","31/12/2021"
"43108-3","Vidiyo","Bandmates - Series 2",2021,"DJ Rasp-Beary",1,10,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-4","Vidiyo","Bandmates - Series 2",2021,"Dragon Guitarist",1,13,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-5","Vidiyo","Bandmates - Series 2",2021,"Karaoke Mermaid",1,12,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-6","Vidiyo","Bandmates - Series 2",2021,"DJ Captain",1,11,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-7","Vidiyo","Bandmates - Series 2",2021,"Puppy Singer",1,11,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-8","Vidiyo","Bandmates - Series 2",2021,"DJ Beatbox",1,10,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-9","Vidiyo","Bandmates - Series 2",2021,"Slime Singer",1,12,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-10","Vidiyo","Bandmates - Series 2",2021,"Carnival Dancer",1,12,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-11","Vidiyo","Bandmates - Series 2",2021,"Vampire Bassist",1,12,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-12","Vidiyo","Bandmates - Series 2",2021,"Zombie Dancer",1,12,3.99,4.99,,4.99,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-13","Vidiyo","Bandmates - Series 2",2021,"Bandmates Series 2 - Complete",12,140,,,,,,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43108-14","Vidiyo","Bandmates - Series 2",2021,"Bandmates Series 2 - Sealed Box",,,4.49,4.99,4.99,4.99,5702016911817,,9.2,11.5,2,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2021","31/12/2021"
"43109-1","Vidiyo","BeatBox",2021,"Metal Dragon BeatBox",1,86,17.99,19.99,24.99,19.99,5702016911824,673419338295,12,12,12,,"",0,0,0,,0,0,,,,,,,,,14.1200,5.5400,"01/06/2021","31/12/2021"
"43110-1","Vidiyo","BeatBox",2021,"Folk Fairy BeatBox",1,89,17.99,19.99,24.99,19.99,5702016911442,,12,12,12,,"",0,0,0,,0,0,,,,,,,,,12.9500,5.5400,"01/06/2021","31/12/2021"
"43111-1","Vidiyo","Stages",2021,"Candy Castle Stage",2,344,24.99,29.99,39.99,29.99,5702016911435,,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,20.7000,,"01/06/2021","31/12/2021"
"43112-1","Vidiyo","Stages",2021,"Robo HipHop Car",2,387,24.99,29.99,39.99,29.99,5702016911459,,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,27.6800,14.8100,"01/06/2021","31/12/2021"
"43113-1","Vidiyo","Stages",2021,"K-Pawp Concert",3,514,44.99,49.99,69.99,49.99,5702016911466,673419338394,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,28.3300,,"01/06/2021","31/12/2021"
"43114-1","Vidiyo","Stages",2021,"Punk Pirate Ship",3,615,59.99,59.99,79.99,69.99,5702016911978,673419338646,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,49.5200,,"01/06/2021","31/12/2021"
"43115-1","Vidiyo","Stages",2021,"The Boombox",4,996,89.99,99.99,139.99,99.99,5702016911855,673419338332,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,52.3500,35.0000,"01/06/2021","31/12/2021"
"43181-1","Disney","Raya and the Last Dragon",2021,"Raya and the Heart Palace",2,610,74.99,79.99,99.99,79.99,5702016618662,673419319737,35.4,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,58.1700,45.0000,"01/03/2021","31/12/2021"
"43184-1","Disney","Raya and the Last Dragon",2021,"Raya and Sisu Dragon",1,216,27.99,29.99,39.99,29.99,5702016746907,673419327459,0,0,0,0,"",0,0,0,,0,0,,,,,,,,,27.8600,32.6200,"01/03/2021","31/12/2021"
"43185-1","Disney","Raya and the Last Dragon",2021,"Boun's Boat",2,247,44.99,49.99,64.99,49.99,5702016746914,673419327466,0,0,0,0,"",0,0,0,,0,0,,,,,,,,,28.3900,23.9200,"01/03/2021","31/12/2021"
"43186-1","Disney","Frozen II",2021,"Bruni the Salamander Buildable Character",,96,11.99,12.99,17.99,12.99,5702016910032,,15.7,14.1,4.5,,"",0,0,0,,0,0,,,,,,,,,11.2000,4.9800,"01/01/2021","31/12/2021"
"43189-1","Disney","Storybook Adventures",2021,"Elsa and the Nokk Storybook Adventures",5,125,17.99,19.99,24.99,19.99,5702016909159,673419337878,20.5,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.4200,8.5500,"01/01/2021","31/12/2023"
"43191-1","Disney","The Little Mermaid",2021,"Ariel's Celebration Boat",2,114,24.99,29.99,39.99,29.99,5702016909944,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,23.1300,,"01/01/2021","31/12/2021"
"43192-1","Disney","Cinderella",2021,"Cinderella's Royal Carriage",2,237,34.99,39.99,49.99,39.99,5702016916430,,35.4,19.1,5.9,0.446,"",0,0,0,,0,0,,,,,,,,,36.3900,25.7600,"01/01/2021","31/12/2022"
"43193-1","Disney","Storybook Adventures",2021,"Ariel, Belle, Cinderella and Tiana's Storybook Adventures",5,130,21.99,24.99,29.99,24.99,5702016909647,673419337601,20.5,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,24.4300,16.6100,"01/08/2021","31/12/2022"
"43194-1","Disney","Frozen",2021,"Anna and Elsa's Frozen Wonderland",6,154,39.99,44.99,59.99,44.99,5702016909654,673419337618,28.2,26.2,5.9,,"",0,0,0,,0,0,,,,,,,,,19.0700,,"01/06/2021","31/12/2023"
"43195-1","Disney","Disney Princess",2021,"Belle and Rapunzel's Royal Stables",2,239,44.99,49.99,69.99,49.99,5702016909661,673419337625,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,30.6000,,"01/08/2021","31/12/2022"
"43196-1","Disney","Beauty and the Beast",2021,"Belle and the Beast's Castle",9,505,89.99,89.99,109.99,99.99,5702016916447,673419341929,37.8,35.4,7.1,,"",0,0,0,,0,0,,,,,,,,,51.0200,54.9900,"01/06/2021","31/12/2023"
"43197-1","Disney","Frozen",2021,"The Ice Castle",9,1709,189.99,219.99,279.99,219.99,5702016917239,673419342049,37.8,58.2,11.8,,"",0,0,0,,0,0,,,,,,,,,138.5700,145.0500,"01/07/2021","31/12/2023"
"43200-1","Disney","Encanto",2021,"Antonio's Magical Door",2,99,17.99,19.99,24.99,19.99,5702017097435,,20.5,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,14.1200,,"01/12/2021","31/12/2022"
"43201-1","Disney","Encanto",2021,"Isabela's Magical Door",3,114,17.99,19.99,24.99,19.99,5702017097442,,20.5,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,17.2200,18.0000,"01/12/2021","31/12/2022"
"43202-1","Disney","Encanto",2021,"The Madrigal House",3,587,44.99,49.99,64.99,49.99,5702017100081,673419350884,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,32.5900,,"01/12/2021","31/12/2023"
"45345-1","Education","SPIKE",2021,"SPIKE Essential Set",4,442,314.99,319.95,434.99,339.99,5702016677591,673419322690,,,,,"",0,0,0,,0,0,,,,,,,,,431.6000,,"",""
"45400-1","Education","BricQ",2021,"BricQ Motion Prime",,562,144.99,133.95,194.99,159.99,5702016677607,673419322706,42.5,30.9,15.6,,"",0,0,0,,0,0,,,,,,,,,130.0600,,"01/01/2021","31/12/2024"
"45401-1","Education","BricQ",2021,"BricQ Motion Essential",,523,144.99,133.95,194.99,159.99,5702016677614,673419322713,42.5,30.9,15.6,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2021","31/12/2024"
"45607-1","Education","SPIKE",2021,"Small Angular Motor",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,56.2500,,"",""
"45608-1","Education","SPIKE",2021,"3×3 Color Light Matrix",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.6100,,"",""
"45609-1","Education","SPIKE",2021,"Small Hub",,2,214.99,214.95,299.99,239.99,5702016685923,673419324281,,,,,"",0,0,0,,0,0,,,,,,,,,219.9500,,"",""
"45612-1","Education","SPIKE",2021,"Small Hub Battery",,1,69.99,69.95,94.99,79.99,5702016686234,673419323611,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"45681-1","Education","SPIKE",2021,"Spike Prime Expansion Set (v2)",,604,129.99,133.95,189.99,144.99,5702016875546,673419335195,,,,,"",0,0,0,,0,0,,,,,,,,,168.8200,110.7000,"",""
"45816-1","Education","FIRST LEGO League Challenge",2021,"CARGO CONNECT Challenge Kit",,1920,,,,,,,116,18.8,13.9,,"",0,0,0,,0,0,,,,,,,,,193.9200,147.8200,"01/08/2021","31/12/2023"
"45817-1","Education","FIRST LEGO League Explore",2021,"CARGO CONNECT Explore Set",,885,,,,,,,54,28.2,9.1,,"",0,0,0,,0,0,,,,,,,,,118.7900,,"01/08/2021","31/12/2023"
"45818-1","Education","FIRST LEGO League Discover",2021,"CARGO CONNECT Discover Set",4,77,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"60275-1","City","Police",2021,"Police Helicopter",2,51,8.99,9.99,13.99,9.99,5702016912180,,15.7,14.1,6.1,0.127,"",0,0,0,,0,0,,,,,,,,,7.9300,,"01/01/2021","31/12/2022"
"60276-1","City","Police",2021,"Police Prisoner Transport",4,244,17.99,29.99,39.99,19.99,5702016912197,,26.2,19.1,7.2,0.441,"",0,0,0,,0,0,,,,,,,,,18.9600,13.9400,"01/01/2021","31/12/2022"
"60277-1","City","Police",2021,"Police Patrol Boat",5,276,44.99,59.99,79.99,49.99,5702016912111,,48,28.2,6.1,0.796,"",0,0,0,,0,0,,,,,,,,,68.7200,44.9900,"01/01/2021","31/12/2022"
"60278-1","City","Police",2021,"Crook's Hideout Raid",,654,89.99,99.99,,99.99,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"60279-1","City","Fire",2021,"Fire Hazard Truck",1,87,8.99,9.99,13.99,9.99,5702016912043,,15.7,14.1,4.5,0.131,"",0,0,0,,0,0,,,,,,,,,7.0400,5.8100,"01/01/2021","31/12/2021"
"60280-1","City","Fire",2021,"Fire Ladder Truck",2,88,17.99,29.99,39.99,19.99,5702016911534,,26.2,19.1,6.1,0.311,"",0,0,0,,0,0,,,,,,,,,19.2700,14.4000,"01/01/2021","31/12/2022"
"60281-1","City","Fire",2021,"Fire Rescue Helicopter",3,212,24.99,39.99,49.99,29.99,5702016911541,,28.2,26.2,7.6,0.559,"",0,0,0,,0,0,,,,,,,,,18.9300,,"01/01/2021","31/12/2022"
"60282-1","City","Fire",2021,"Fire Command Unit",4,380,54.99,59.99,79.99,59.99,5702016911558,,48,28.2,6.1,0.921,"",0,0,0,,0,0,,,,,,,,,36.9100,30.5600,"01/01/2021","31/12/2022"
"60283-1","City","Great Vehicles",2021,"Holiday Camper Van",3,190,17.99,19.99,24.99,19.99,5702016889772,673419336369,26.2,19.1,6.1,0.372,"",0,0,0,,0,0,,,,,,,,,17.1300,11.4600,"01/01/2021","31/12/2024"
"60284-1","City","Great Vehicles",2021,"Roadwork Truck",1,58,8.99,9.99,13.99,9.99,5702016889604,,15.7,14.1,6.1,0.138,"",0,0,0,,0,0,,,,,,,,,9.4600,6.4400,"01/01/2021","31/12/2022"
"60285-1","City","Great Vehicles",2021,"Sports Car",1,89,8.99,9.99,13.99,9.99,5702016889703,,15.7,14.1,6.1,0.164,"",0,0,0,,0,0,,,,,,,,,10.8400,6.7300,"01/01/2021","31/12/2021"
"60286-1","City","Great Vehicles",2021,"Beach Rescue ATV",1,79,8.99,9.99,13.99,9.99,5702016889710,,15.7,14.1,6.1,0.152,"",0,0,0,,0,0,,,,,,,,,9.7500,6.1600,"01/01/2021","31/12/2021"
"60287-1","City","Great Vehicles",2021,"Tractor",2,148,17.99,19.99,24.99,19.99,5702016889727,673419336727,26.2,19.1,6.1,0.342,"",0,0,0,,0,0,,,,,,,,,16.5100,9.7500,"01/01/2021","31/12/2024"
"60288-1","City","Racing",2021,"Race Buggy Transporter",2,210,17.99,19.99,24.99,19.99,5702016889734,,26.2,19.1,7.2,0.444,"",0,0,0,,0,0,,,,,,,,,22.5200,12.5000,"01/01/2021","31/12/2021"
"60289-1","City","Great Vehicles",2021,"Airshow Jet Transporter",2,281,24.99,29.99,39.99,29.99,5702016889741,,35.4,19.1,7,0.562,"",0,0,0,,0,0,,,,,,,,,31.6100,26.6400,"01/01/2021","31/12/2021"
"60290-1","City","Town",2021,"Skate Park",4,195,24.99,39.99,49.99,29.99,5702016911510,,28.2,26.2,5.9,0.45,"",0,0,0,,0,0,,,,,,,,,30.4900,20.0000,"01/01/2021","31/12/2021"
"60291-1","City","Town",2021,"Family House",4,388,44.99,59.99,79.99,49.99,5702016911527,,37.8,35.4,7.1,1.017,"",0,0,0,,0,0,,,,,,,,,41.8300,33.8800,"01/01/2021","31/12/2022"
"60292-1","City","Town",2021,"Town Centre",10,790,89.99,99.99,139.99,99.99,5702016912012,,48,37.8,9.4,1.723,"",0,0,0,,0,0,,,,,,,,,81.9700,82.3900,"01/01/2021","31/12/2022"
"60293-1","City","Stuntz",2021,"Stunt Park",2,170,24.99,39.99,49.99,29.99,5702016911961,,28.2,26.2,5.9,0.473,"",0,0,0,,0,0,,,,,,,,,17.2400,,"01/10/2021","31/12/2022"
"60294-1","City","Stuntz",2021,"Stunt Show Truck",4,420,54.99,69.99,99.99,59.99,5702016912579,,54,28.2,5.9,0.967,"",0,0,0,,0,0,,,,,,,,,54.9900,,"01/10/2021","31/12/2022"
"60295-1","City","Stuntz",2021,"Stunt Show Arena",7,668,89.99,99.99,139.99,99.99,5702016912548,,48,37.8,7.1,1.528,"",0,0,0,,0,0,,,,,,,,,59.1500,53.9100,"01/10/2021","31/12/2022"
"60296-1","City","Stuntz",2021,"Wheelie Stunt Bike",1,14,6.99,7.99,9.99,7.99,5702016912203,673419339087,9.1,12.2,4.7,0.046,"",0,0,0,,0,0,,,,,,,,,4.4700,6.5900,"01/01/2022","31/12/2022"
"60297-1","City","Stuntz",2021,"Demolition Stunt Bike",1,12,6.99,7.99,9.99,7.99,5702016912715,,9.1,12.2,4.7,0.046,"",0,0,0,,0,0,,,,,,,,,5.0000,4.0400,"01/10/2021","31/07/2022"
"60298-1","City","Stuntz",2021,"Rocket Stunt Bike",1,14,6.99,7.99,9.99,7.99,5702016911596,,9.1,12.2,4.7,0.047,"",0,0,0,,0,0,,,,,,,,,6.6500,5.5000,"01/10/2021","31/12/2022"
"60299-1","City","Stuntz",2021,"Stunt Competition",2,73,17.99,29.99,39.99,19.99,5702016911602,,26.2,19.1,4.6,0.221,"",0,0,0,,0,0,,,,,,,,,15.6000,,"01/10/2021","31/12/2022"
"60300-1","City","Wildlife Rescue",2021,"Wildlife Rescue ATV",1,74,8.99,9.99,13.99,9.99,5702016911916,673419338721,15.6,14,4.3,0.117,"",0,0,0,,0,0,,,,,,,,,9.4100,9.5000,"01/06/2021","31/12/2022"
"60301-1","City","Wildlife Rescue",2021,"Wildlife Rescue Off-Roader",3,157,39.99,49.99,69.99,44.99,5702016911923,673419338738,38,26,5.4,0.592,"",0,0,0,,0,0,,,,,,,,,29.8000,22.5000,"01/06/2021","31/12/2022"
"60302-1","City","Wildlife Rescue",2021,"Wildlife Rescue Operation",4,525,79.99,89.99,119.99,89.99,5702016911930,673419339254,47.6,37.4,6.6,1.186,"",0,0,0,,0,0,,,,,,,,,60.7100,48.5500,"01/06/2021","31/12/2022"
"60303-1","City","Seasonal",2021,"City Advent Calendar",7,349,19.99,29.99,39.99,19.99,5702016911619,,38.2,26.2,7.1,0.451,"",0,0,0,,0,0,,,,,,,,,20.0800,13.0000,"01/09/2021","31/12/2021"
"60304-1","City","Road Plates",2021,"Road Plates",,112,17.99,19.99,24.99,19.99,5702016912289,673419339155,26.2,19.1,6.1,0.424,"",0,0,0,,0,0,,,,,,,,,16.3800,12.7700,"01/01/2021","31/12/2024"
"60305-1","City","Great Vehicles",2021,"Car Transporter",2,342,24.99,29.99,39.99,29.99,5702016980523,,35.4,19.1,9.1,0.645,"",0,0,0,,0,0,,,,,,,,,30.6500,22.5400,"01/01/2021","31/12/2022"
"60306-1","City","Town",2021,"Shopping Street",6,533,59.99,79.99,99.99,69.99,5702016980530,,54,28.2,7.9,1.191,"",0,0,0,,0,0,,,,,,,,,70.6700,41.2500,"01/01/2021","31/12/2021"
"60307-1","City","Wildlife Rescue",2021,"Wildlife Rescue Camp",6,503,89.99,99.99,139.99,99.99,5702016980547,673419345170,47.6,37.4,6.6,1.214,"",0,0,0,,0,0,,,,,,,,,82.2000,69.0000,"01/06/2021","31/12/2022"
"60308-1","City","Police",2021,"Seaside Police and Fire Mission",4,297,34.99,49.99,69.99,39.99,5702016980554,,38,25.9,5.4,0.721,"",0,0,0,,0,0,,,,,,,,,44.6200,,"01/06/2021","31/12/2022"
"60309-1","City","Stuntz",2021,"Selfie Stunt Bike",1,14,6.99,7.99,9.99,7.99,5702017028002,,9.1,12.2,4.7,0.047,"",0,0,0,,0,0,,,,,,,,,5.9000,,"01/01/2022","31/07/2022"
"60310-1","City","Stuntz",2021,"Chicken Stunt Bike",1,10,6.99,7.99,9.99,7.99,5702017024226,,9.1,12.2,4.7,0.044,"",0,0,0,,0,0,,,,,,,,,7.2700,5.9500,"01/10/2021","31/12/2022"
"60311-1","City","Stuntz",2021,"Fire Stunt Bike",1,11,6.99,7.99,9.99,7.99,5702017024233,,9.1,12.2,4.7,0.045,"",0,0,0,,0,0,,,,,,,,,7.1700,5.5000,"01/01/2022","31/07/2022"
"66662-1","City","Product Collection",2021,"Super Pack 2-in-1",,137,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
