Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"41497-1","BrickHeadz","Marvel Super Heroes",2017,"Spider-Man & Venom",,144,,39.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,501.4300,,"",""
"41498-1","BrickHeadz","Star Wars",2017,"Boba Fett and Han Solo in Carbonite",,329,,39.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,585.3200,425.0000,"",""
"41585-1","BrickHeadz","DC Comics Super Heroes",2017,"Batman",,91,9.99,9.99,12.99,9.99,,673419264143,9.0932,12.192,7.7978,0.1179339,"",0,0,0,,0,0,,,,,,,,,40.2500,15.2700,"01/03/2017","31/12/2017"
"41586-1","BrickHeadz","DC Comics Super Heroes",2017,"Batgirl",,99,9.99,9.99,12.99,9.99,5702015864251,673419267151,9.0932,12.192,7.7978,0.1179339,"",0,0,0,,0,0,,,,,,,,,17.1100,10.3900,"01/03/2017","31/12/2017"
"41587-1","BrickHeadz","DC Comics Super Heroes",2017,"Robin",,101,9.99,9.99,12.99,9.99,5702015864268,673419267168,9.0932,12.192,7.7978,0.1179339,"",0,0,0,,0,0,,,,,,,,,21.2600,13.6300,"01/03/2017","31/12/2017"
"41588-1","BrickHeadz","DC Comics Super Heroes",2017,"The Joker",,151,9.99,9.99,12.99,9.99,,673419267175,9.0932,12.192,7.7978,0.1451494,"",0,0,0,,0,0,,,,,,,,,27.5800,13.5200,"01/03/2017","31/12/2017"
"41589-1","BrickHeadz","Marvel Super Heroes",2017,"Captain America",,79,9.99,9.99,12.99,9.99,,673419267182,9.0932,12.192,7.7978,0.1043262,"",0,0,0,,0,0,,,,,,,,,45.9900,21.3200,"01/03/2017","31/12/2017"
"41590-1","BrickHeadz","Marvel Super Heroes",2017,"Iron Man",,96,9.99,9.99,12.99,9.99,,673419267199,9.0932,12.192,7.7978,0.1088621,"",0,0,0,,0,0,,,,,,,,,36.2500,15.5700,"01/03/2017","31/12/2017"
"41591-1","BrickHeadz","Marvel Super Heroes",2017,"Black Widow",,143,9.99,9.99,12.99,9.99,,673419267205,9.0932,12.192,7.7978,0.1496854,"",0,0,0,,0,0,,,,,,,,,17.3300,9.3300,"01/03/2017","31/12/2017"
"41592-1","BrickHeadz","Marvel Super Heroes",2017,"The Hulk",,93,9.99,9.99,12.99,9.99,,673419267212,9.0932,12.192,7.7978,0.113398,"",0,0,0,,0,0,,,,,,,,,31.8500,14.9500,"01/03/2017","31/12/2017"
"41593-1","BrickHeadz","Disney",2017,"Captain Jack Sparrow",,109,9.99,9.99,12.99,9.99,5702015869034,673419267229,9.0932,12.192,7.7978,0.1179339,"",0,0,0,,0,0,,,,,,,,,33.7700,20.8700,"01/04/2017","31/12/2017"
"41594-1","BrickHeadz","Disney",2017,"Captain Armando Salazar",,118,9.99,9.99,12.99,9.99,5702015869041,673419267236,9.0932,12.192,7.7978,0.1224698,"",0,0,0,,0,0,,,,,,,,,11.6100,6.8900,"01/04/2017","31/12/2017"
"41595-1","BrickHeadz","Disney",2017,"Belle",,139,9.99,9.99,12.99,9.99,5702015869058,673419267243,9.0932,12.192,7.7978,0.1542213,"",0,0,0,,0,0,,,,,,,,,25.3300,14.6400,"01/03/2017","31/12/2017"
"41596-1","BrickHeadz","Disney",2017,"Beast",,116,9.99,9.99,12.99,9.99,,673419267250,9.0932,12.192,7.7978,0.1270058,"",0,0,0,,0,0,,,,,,,,,16.9200,11.0500,"01/03/2017","31/12/2017"
"42057-1","Technic","",2017,"Ultralight Helicopter",,199,14.99,19.99,24.99,14.99,5702015869447,673419267427,26.2128,14.097,4.8006,0.2993707,"",0,0,0,,0,0,,,,,,,,,36.3500,10.3800,"",""
"42058-1","Technic","",2017,"Stunt Bike",,140,17.99,19.99,24.99,19.99,5702015869454,673419267434,26.2128,14.097,6.096,0.2676193,"",0,0,0,,0,0,,,,,,,,,24.0600,7.7200,"",""
"42059-1","Technic","",2017,"Stunt Truck",,142,17.99,19.99,24.99,19.99,5702015869461,673419267441,26.2128,14.097,7.2136,0.3175144,"",0,0,0,,0,0,,,,,,,,,26.1200,13.1700,"",""
"42060-1","Technic","",2017,"Roadwork Crew",,365,19.99,29.99,39.99,19.99,5702015869676,673419267458,26.2128,19.1008,7.2136,0.5170949,"",0,0,0,,0,0,,,,,,,,,36.7100,16.5100,"",""
"42061-1","Technic","",2017,"Telehandler",,260,24.99,39.99,49.99,29.99,,673419267465,35.4076,19.1008,7.0104,0.6032774,"",0,0,0,,0,0,,,,,,,,,41.6500,36.6200,"01/01/2017","31/12/2017"
"42062-1","Technic","",2017,"Container Yard",,631,54.99,59.99,74.99,49.99,5702015869690,673419267472,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,91.9900,33.4400,"01/01/2017","31/12/2018"
"42063-1","Technic","Licensed",2017,"BMW R 1200 GS Adventure",,603,54.99,59.99,74.99,49.99,5702015869706,673419267489,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,123.4800,54.9600,"01/01/2017","31/12/2018"
"42064-1","Technic","",2017,"Ocean Explorer",,1327,74.99,119.99,149.99,89.99,5702015869713,673419267496,54,28.2,9.1,,"",0,0,0,,0,0,,,,,,,,,192.4300,108.1500,"01/01/2017","31/12/2018"
"42065-1","Technic","",2017,"RC Tracked Racer",,370,74.99,99.99,129.99,79.99,5702015869720,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,109.9600,66.7900,"01/01/2017","31/12/2018"
"42066-1","Technic","",2017,"Air Race Jet",,1151,109.99,159.99,189.99,119.99,5702015869737,673419292085,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,153.2800,105.4200,"01/08/2017","31/07/2018"
"42068-1","Technic","",2017,"Airport Rescue Vehicle",,1094,79.99,99.99,129.99,89.99,5702015869744,673419267526,48,28.2,9.1,,"",0,0,0,,0,0,,,,,,,,,196.6400,85.0100,"01/08/2017","31/12/2018"
"42069-1","Technic","",2017,"Extreme Adventure",,2382,139.99,179.99,239.99,129.99,5702015869751,673419267533,58.2,37.8,10.3,,"",0,0,0,,0,0,,,,,,,,,178.0600,120.8500,"01/08/2017","31/12/2018"
"42070-1","Technic","",2017,"6x6 All Terrain Tow Truck",,1862,219.99,289.99,369.99,249.99,5702015869768,,58.2,48,12.4,,"",0,0,0,,0,0,,,,,,,,,231.6600,207.0200,"01/08/2017","31/12/2019"
"45021-1","Education","Duplo",2017,"Our Town",6,274,,,,,5702015865876,,58.2,48,12.4,,"",0,0,0,,0,0,,,,,,,,,129.1300,,"01/01/2017","31/12/2019"
"45022-1","Education","System",2017,"Community minifigure set",21,182,,,,,5702015865883,,,,,,"",0,0,0,,0,0,,,,,,,,,45.5900,50.0000,"",""
"45023-1","Education","System",2017,"Fantasy minifigure set",21,213,,,,,5702015865890,,,,,,"",0,0,0,,0,0,,,,,,,,,64.3800,,"",""
"45024-1","Education","Duplo",2017,"STEAM Park",3,295,209.99,209.95,284.99,234.99,5702016123418,673419335652,58.5,49,19,,"",0,0,0,,0,0,,,,,,,,,182.8100,,"01/11/2017","31/12/2021"
"45497-1","Education","Storage",2017,"Storage boxes, pack of 7",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,74.9200,,"",""
"45498-1","Education","",2017,"Medium storage, 8 pack",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,111.4900,,"",""
"45499-1","Education","Storage",2017,"Sorting trays, pack of 12",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"45804-1","Education","FIRST LEGO League Challenge",2017,"HYDRO DYNAMICS Challenge Kit",1,2045,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,176.9700,133.1400,"",""
"45805-1","Education","FIRST LEGO League Explore",2017,"AQUA ADVENTURE Inspire Set",,710,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,148.5100,90.0000,"",""
"60135-1","City","Police",2017,"ATV Arrest",2,47,4.99,6.99,7.99,5.99,,673419263771,12.192,9.0932,4.699,0.07711064,"",0,0,0,,0,0,,,,,,,,,7.0900,3.3900,"01/01/2017","31/12/2017"
"60136-1","City","Police",2017,"Police Starter Set",4,80,8.99,9.99,12.99,9.99,5702015865227,673419263795,15.6972,14.097,4.4958,0.1224698,"",0,0,0,,0,0,,,,,,,,,16.9500,5.2900,"",""
"60137-1","City","Police",2017,"Tow Truck Trouble",3,144,17.99,24.99,24.99,19.99,5702015865234,673419263801,26.2128,19.1008,6.096,0.3175144,"",0,0,0,,0,0,,,,,,,,,17.6800,9.0600,"",""
"60138-1","City","Police",2017,"High-speed Chase",4,294,24.99,39.99,44.99,29.99,5702015865258,673419263825,38.2016,26.2128,7.0612,0.6531725,"",0,0,0,,0,0,,,,,,,,,31.5700,17.9000,"01/01/2017","31/12/2019"
"60139-1","City","Police",2017,"Mobile Command Centre",4,374,39.99,49.99,59.99,39.99,5702015865265,673419263832,38.2016,26.2128,7.0612,0.7711064,"",0,0,0,,0,0,,,,,,,,,34.9600,18.8500,"01/01/2017","31/12/2021"
"60140-1","City","Police",2017,"Bulldozer Break-In",5,561,64.99,69.99,89.99,59.99,,673419264594,54.0004,28.194,7.8486,1.206555,"",0,0,0,,0,0,,,,,,,,,90.5600,58.0900,"01/01/2017","31/12/2018"
"60141-1","City","Police",2017,"Police Station",7,894,84.99,99.99,129.99,99.99,5702015865654,673419264600,48.006,37.7952,11.2014,1.351704,"",0,0,0,,0,0,,,,,,,,,123.1000,60.2400,"01/01/2017","31/12/2019"
"60142-1","City","Police",2017,"Money Transporter",2,138,12.99,19.99,24.99,14.99,5702015865661,673419264617,26.2,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,42.0100,13.8800,"01/01/2017","31/12/2017"
"60143-1","City","Police",2017,"Auto Transport Heist",4,403,39.99,49.99,,,5702015865678,673419264624,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,68.7600,51.8900,"01/01/2017","31/12/2017"
"60144-1","City","Racing",2017,"Race Plane",1,89,7.99,9.99,12.99,9.99,5702015865685,673419264631,15.6972,14.097,6.096,0.1769009,"",0,0,0,,0,0,,,,,,,,,15.6500,7.0900,"",""
"60145-1","City","Racing",2017,"Buggy",1,81,7.99,9.99,12.99,9.99,5702015865692,673419264648,15.6972,14.097,6.096,0.1542213,"",0,0,0,,0,0,,,,,,,,,17.1200,5.4100,"",""
"60146-1","City","Racing",2017,"Stunt Truck",1,91,7.99,9.99,12.99,9.99,5702015865722,673419264655,15.6972,14.097,6.096,0.172365,"",0,0,0,,0,0,,,,,,,,,12.0600,6.2300,"",""
"60147-1","City","Harbor",2017,"Fishing Boat",2,144,17.99,19.99,24.99,19.99,5702015865739,673419264662,26.2128,19.1008,6.096,0.3447299,"",0,0,0,,0,0,,,,,,,,,43.6800,17.9900,"",""
"60148-1","City","Racing",2017,"ATV Race Team",2,239,17.99,19.99,24.99,19.99,5702015865760,673419264679,26.2128,19.1008,7.2136,0.453592,"",0,0,0,,0,0,,,,,,,,,32.1900,15.7900,"",""
"60149-1","City","Harbor",2017,"4x4 with Catamaran",2,198,17.99,19.99,24.99,19.99,5702015865777,673419264686,26.2128,19.1008,6.096,0.4218405,"",0,0,0,,0,0,,,,,,,,,21.2300,14.0200,"",""
"60150-1","City","Traffic",2017,"Pizza Van",2,249,14.99,19.99,24.99,19.99,5702015865784,673419264693,26.2128,19.1008,6.096,0.4127687,"",0,0,0,,0,0,,,,,,,,,30.2500,16.0500,"",""
"60151-1","City","Racing",2017,"Dragster Transporter",2,333,24.99,29.99,34.99,29.99,,673419264297,35.4076,19.1008,7.0104,0.6032774,"",0,0,0,,0,0,,,,,,,,,48.2900,17.8500,"01/01/2017","31/12/2017"
"60152-1","City","Construction",2017,"Sweeper & Excavator",2,299,24.99,29.99,34.99,29.99,5702015865982,673419264303,35.4076,19.1008,7.0104,0.5851337,"",0,0,0,,0,0,,,,,,,,,59.2400,33.0400,"",""
"60153-1","City","Beach",2017,"People Pack - Fun at the Beach",15,169,34.99,39.99,49.99,39.99,5702015865999,673419264310,26.2128,19.1008,6.096,0.1451494,"",0,0,0,,0,0,,,,,,,,,45.8600,35.9000,"01/06/2017","31/12/2018"
"60154-1","City","Town",2017,"Bus Station",6,337,39.99,49.99,59.99,39.99,,673419264327,38.2016,26.2128,5.6388,0.4036969,"",0,0,0,,0,0,,,,,,,,,75.7600,46.4300,"01/06/2017","31/12/2018"
"60155-1","City","Seasonal",2017,"City Advent Calendar",6,248,19.99,29.99,39.99,19.99,5702015866019,673419264334,38.2016,26.2128,7.0612,0.4354483,"",0,0,0,,0,0,,,,,,,,,29.3200,15.0000,"01/09/2017","31/12/2017"
"60156-1","City","Jungle",2017,"Jungle Buggy",1,53,4.99,6.99,7.99,5.99,5702015866026,673419264341,12.192,9.0932,5.842,0.08618248,"",0,0,0,,0,0,,,,,,,,,8.6800,5.0100,"01/06/2017","31/12/2018"
"60157-1","City","Jungle",2017,"Jungle Starter Set",3,88,8.99,9.99,12.99,9.99,5702015866033,673419264853,15.6972,14.097,6.096,0.07711064,"",0,0,0,,0,0,,,,,,,,,16.6100,6.9000,"01/06/2017","31/12/2018"
"60158-1","City","Jungle",2017,"Jungle Cargo Helicopter ",2,201,15.99,19.99,29.99,19.99,5702015866057,673419264860,26.2128,19.1008,6.096,0.3719454,"",0,0,0,,0,0,,,,,,,,,29.1700,11.5100,"01/06/2017","31/12/2018"
"60159-1","City","Jungle",2017,"Jungle Halftrack Mission",2,378,24.99,39.99,44.99,29.99,5702015866255,673419264945,28.194,26.2128,7.5946,0.5579181,"",0,0,0,,0,0,,,,,,,,,45.0700,26.0400,"01/06/2017","31/12/2018"
"60160-1","City","Jungle",2017,"Jungle Mobile Lab",4,426,39.99,59.99,74.99,49.99,5702015866279,673419264969,38.2016,26.2128,7.0612,0.5307027,"",0,0,0,,0,0,,,,,,,,,63.2500,45.6300,"01/06/2017","31/12/2018"
"60161-1","City","Jungle",2017,"Jungle Exploration Site",7,813,84.99,119.99,149.99,99.99,5702015866286,673419264983,48.006,37.7952,9.398,1.959517,"",0,0,0,,0,0,,,,,,,,,183.4400,86.6000,"01/06/2017","31/12/2018"
"60162-1","City","Jungle",2017,"Jungle Air Drop Helicopter",7,1250,109.99,149.99,179.99,129.99,5702015866293,,58,37.5,10,,"",0,0,0,,0,0,,,,,,,,,196.5200,132.2000,"01/06/2017","31/07/2018"
"60163-1","City","Coast Guard",2017,"Coast Guard Starter Set",3,76,8.99,9.99,12.99,9.99,,673419265003,15.6972,14.097,6.096,0.0907184,"",0,0,0,,0,0,,,,,,,,,11.2600,6.4000,"01/06/2017","31/12/2018"
"60164-1","City","Coast Guard",2017,"Sea Rescue Plane",2,141,15.99,19.99,29.99,19.99,,673419265010,26.2128,19.1008,6.096,0.2131882,"",0,0,0,,0,0,,,,,,,,,27.4800,12.4900,"01/06/2017","31/12/2018"
"60165-1","City","Coast Guard",2017,"4 x 4 Response Unit ",3,347,19.99,39.99,44.99,29.99,5702015866378,673419265065,35.4076,19.1008,9.0932,0.3900891,"",0,0,0,,0,0,,,,,,,,,37.3100,21.7200,"01/06/2017","31/12/2018"
"60166-1","City","Coast Guard",2017,"Heavy-Duty Rescue Helicopter",4,415,39.99,59.99,74.99,49.99,,673419265072,38.2016,26.2128,9.398,0.9207917,"",0,0,0,,0,0,,,,,,,,,59.0600,30.0000,"01/06/2017","31/12/2018"
"60167-1","City","Coast Guard",2017,"Coast Guard Headquarters",7,792,84.99,119.99,149.99,99.99,5702015866415,673419265096,48.006,37.7952,11.2014,2.258888,"",0,0,0,,0,0,,,,,,,,,147.5600,85.2700,"01/06/2017","31/12/2018"
"60168-1","City","Coast Guard",2017,"Sailboat Rescue",2,195,19.99,29.99,39.99,24.99,5702015866422,673419265119,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,56.0000,34.9900,"01/06/2017","31/12/2017"
"60169-1","City","Cargo",2017,"Cargo Terminal",4,740,64.99,79.99,99.99,69.99,5702015866446,673419265133,54.0004,28.194,9.0932,0.9162558,"",0,0,0,,0,0,,,,,,,,,93.3100,74.5500,"01/06/2017","31/12/2018"
"66546-1","The LEGO Batman Movie","Product Collection",2017,"The LEGO Batman Movie Super Pack 2-in-1",,378,,44.98,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.0000,,"",""
"66550-1","City","Product Collection",2017,"City Police Value Pack",,518,,,,,5702016034479,,48,28.2,9.1,,"",0,0,0,,0,0,,,,,,,,,39.2100,,"01/09/2017","31/12/2017"
"66555-1","Star Wars","Product Collection",2017,"Super Pack 2 in 1",,232,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,,"",""
"66556-1","Star Wars","Product Collection",2017,"Super Pack 2 in 1",,242,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,75.0000,,"",""
"66557-1","Classic","Product Collection",2017,"Classic Quad Pack",,259,,,,,,,25,16,10,,"",0,0,0,,0,0,,,,,,,,,,,"01/10/2017","31/12/2018"
"66558-1","Friends","Product Collection",2017,"Super Pack 5 in 1",,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.0000,,"",""
"66559-1","City","Product Collection",2017,"Ultimate LEGO City Hero Pack",,416,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,66.4900,,"",""
"66580-1","City","Product Collection",2017,"Holiday Copack",,1129,,109.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,149.9900,,"",""
"70347-1","Nexo Knights","Season 3",2017,"King's Guard Artillery",2,98,7.99,9.99,12.99,9.99,,673419265577,14.097,12.192,4.5974,0.1224698,"",0,0,0,,0,0,,,,,,,,,10.8700,5.1800,"01/01/2017","31/12/2017"
"70348-1","Nexo Knights","Season 3",2017,"Lance's Twin Jouster",3,216,14.99,19.99,24.99,19.99,,673419265591,26.2128,19.1008,6.096,0.3583377,"",0,0,0,,0,0,,,,,,,,,44.2500,11.5300,"01/01/2017","31/12/2017"
"70349-1","Nexo Knights","Season 3",2017,"Ruina's Lock & Roller",3,208,14.99,19.99,24.99,19.99,,673419264020,26.2128,19.1008,6.096,0.3628736,"",0,0,0,,0,0,,,,,,,,,41.7900,13.6900,"01/01/2017","31/12/2017"
"70350-1","Nexo Knights","Season 3",2017,"The Three Brothers",3,266,24.99,29.99,39.99,32.99,,673419265768,35.4076,19.1008,7.0104,0.5352386,"",0,0,0,,0,0,,,,,,,,,37.9000,20.7500,"01/01/2017","31/12/2017"
"70351-1","Nexo Knights","Season 3",2017,"Clay's Falcon Fighter Blaster",3,523,44.99,49.99,64.99,49.99,,673419265775,38.2016,26.2128,7.0612,0.7892501,"",0,0,0,,0,0,,,,,,,,,99.9900,40.0600,"01/01/2017","31/12/2017"
"70352-1","Nexo Knights","Season 3",2017,"Jestro's Headquarters",7,840,84.99,89.99,109.99,99.99,,673419265782,48.006,37.7952,9.398,1.696434,"",0,0,0,,0,0,,,,,,,,,70.8500,85.1500,"01/01/2017","31/12/2017"
"70353-1","Nexo Knights","Season 4",2017,"The Heligoyle",3,318,29.99,29.99,39.99,32.99,,673419265799,28.194,26.2128,5.8928,0.4944153,"",0,0,0,,0,0,,,,,,,,,53.3500,42.1400,"01/06/2017","31/12/2017"
"70354-1","Nexo Knights","Season 4",2017,"Axl's Rumble Maker",4,393,29.99,39.99,49.99,39.99,,673419265805,28.194,26.2128,7.5946,0.6168851,"",0,0,0,,0,0,,,,,,,,,63.9300,25.0000,"01/06/2017","31/12/2017"
"70355-1","Nexo Knights","Season 4",2017,"Aaron's Rock Climber",5,598,49.99,59.99,74.99,59.99,,673419265287,48.006,28.194,6.096,0.9343995,"",0,0,0,,0,0,,,,,,,,,92.5100,52.5800,"01/06/2017","31/12/2017"
"70356-1","Nexo Knights","Season 4",2017,"The Stone Colossus of Ultimate Destruction",5,785,59.99,69.99,89.99,69.99,,673419265294,35.4076,37.7952,9.398,1.170267,"",0,0,0,,0,0,,,,,,,,,162.1000,116.4300,"01/06/2017","31/12/2017"
"70357-1","Nexo Knights","Season 4",2017,"Knighton Castle",11,1426,109.99,129.99,159.99,129.99,,673419265300,58.1914,37.7952,10.3124,2.39043,"",0,0,0,,0,0,,,,,,,,,141.5800,121.4100,"01/06/2017","31/07/2018"
"70358-1","Nexo Knights","Season 3",2017,"Aaron's Stone Destroyer",2,251,19.99,24.99,29.99,24.99,5702015867795,673419265317,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,52.4200,41.2000,"01/01/2017","31/12/2017"
"70359-1","Nexo Knights","Season 3",2017,"Lance vs. Lightning",2,257,19.99,24.99,29.99,24.99,5702015867801,673419265324,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,53.4500,18.2800,"01/01/2017","31/12/2017"
"70361-1","Nexo Knights","Season 4",2017,"Macy's Bot Drop Dragon",3,153,12.99,14.99,17.99,14.99,,673419265331,26.2128,14.097,4.8006,0.1995805,"",0,0,0,,0,0,,,,,,,,,25.0000,10.7400,"01/06/2017","31/12/2017"
"70362-1","Nexo Knights","Battle Suits",2017,"Battle Suit Clay",1,79,7.99,9.99,12.99,9.99,,673419265348,18.4912,20.3962,5.4102,0.1270058,"",0,0,0,,0,0,,,,,,,,,22.4600,8.3700,"01/01/2017","31/12/2017"
"70363-1","Nexo Knights","Battle Suits",2017,"Battle Suit Macy",1,66,7.99,9.99,12.99,9.99,,673419266253,18.4912,20.3962,5.4102,0.1315417,"",0,0,0,,0,0,,,,,,,,,19.7400,10.2000,"01/01/2017","31/12/2017"
"70364-1","Nexo Knights","Battle Suits",2017,"Battle Suit Aaron",1,80,7.99,9.99,12.99,9.99,,673419266260,18.4912,20.3962,5.4102,0.1315417,"",0,0,0,,0,0,,,,,,,,,36.5000,6.7700,"01/01/2017","31/12/2017"
"70365-1","Nexo Knights","Battle Suits",2017,"Battle Suit Axl",1,88,7.99,9.99,12.99,9.99,,673419266277,18.4912,20.3962,5.4102,0.1406135,"",0,0,0,,0,0,,,,,,,,,16.0000,7.9000,"01/01/2017","31/12/2017"
"70366-1","Nexo Knights","Battle Suits",2017,"Battle Suit Lance",1,83,7.99,9.99,12.99,9.99,,673419266284,18.4912,20.3962,5.4102,0.1315417,"",0,0,0,,0,0,,,,,,,,,17.0400,7.8100,"01/01/2017","31/12/2017"
"70372-1","Nexo Knights","Combo NEXO Powers",2017,"Combo NEXO Powers Wave 1",,10,2.99,3.99,3.99,3.99,,673419267076,8.9916,13.9954,1.0414,0.01814368,"",0,0,0,,0,0,,,,,,,,,1.9700,1.0000,"01/01/2017","31/12/2017"
"70373-1","Nexo Knights","Combo NEXO Powers",2017,"Combo NEXO Powers Wave 2",,10,2.99,3.99,,3.99,,673419267083,8.9916,13.9954,1.0414,0.01814368,"",0,0,0,,0,0,,,,,,,,,3.3000,,"01/06/2017","31/12/2017"
"70606-1","The LEGO Ninjago Movie","",2017,"Spinjitzu Training",2,109,8.99,9.99,12.99,9.99,,673419247627,15.6972,14.097,4.4958,0.1179339,"",0,0,0,,0,0,,,,,,,,,8.4900,6.1300,"01/08/2017","31/12/2018"
"70607-1","The LEGO Ninjago Movie","",2017,"NINJAGO City Chase",5,233,14.99,19.99,24.99,19.99,5702015592444,673419247634,26.2128,19.1008,6.096,0.3220503,"",0,0,0,,0,0,,,,,,,,,25.4100,9.2100,"01/08/2017","31/07/2018"
"70608-1","The LEGO Ninjago Movie","",2017,"Master Falls",4,312,24.99,29.99,39.99,29.99,,673419247641,35.4076,19.1008,5.8928,0.4762716,"",0,0,0,,0,0,,,,,,,,,42.2200,26.9200,"01/08/2017","31/12/2018"
"70609-1","The LEGO Ninjago Movie","",2017,"Manta Ray Bomber",4,341,24.99,29.99,39.99,29.99,5702015592468,673419248358,35.4076,19.1008,7.0104,0.5443104,"",0,0,0,,0,0,,,,,,,,,30.3100,17.3900,"01/08/2017","31/07/2018"
"70610-1","The LEGO Ninjago Movie","",2017,"Flying Jelly Sub",4,341,24.99,29.99,39.99,29.99,5702015592574,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,35.1200,28.3100,"01/08/2017","31/12/2018"
"70611-1","The LEGO Ninjago Movie","",2017,"Water Strider",4,494,39.99,29.99,49.99,39.99,,673419248372,38.2016,26.2128,5.6388,0.6894599,"",0,0,0,,0,0,,,,,,,,,67.4300,36.1000,"01/08/2017","31/12/2018"
"70612-1","The LEGO Ninjago Movie","",2017,"Green Ninja Mech Dragon",4,544,44.99,49.99,64.99,49.99,5702015592581,673419248389,48.006,28.194,6.096,0.7121394,"",0,0,0,,0,0,,,,,,,,,84.4400,49.0900,"01/08/2017","31/12/2019"
"70613-1","The LEGO Ninjago Movie","",2017,"Garma Mecha Man",4,747,59.99,59.99,74.99,59.99,5702015592000,673419248396,35.4,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,113.3500,65.2200,"01/08/2017","31/12/2018"
"70614-1","The LEGO Ninjago Movie","",2017,"Lightning Jet",6,876,59.99,59.99,74.99,59.99,,673419248402,54.0004,28.194,7.8486,1.202019,"",0,0,0,,0,0,,,,,,,,,89.9000,57.0300,"01/08/2017","31/12/2018"
"70615-1","The LEGO Ninjago Movie","",2017,"Fire Mech",6,944,59.99,69.99,89.99,69.99,,673419248419,35.4076,37.7952,9.398,1.25645,"",0,0,0,,0,0,,,,,,,,,129.2600,61.7200,"01/08/2017","31/12/2018"
"70616-1","The LEGO Ninjago Movie","",2017,"Ice Tank",5,914,79.99,79.99,99.99,79.99,5702015592611,673419248826,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,182.0100,114.6900,"01/08/2017","31/12/2018"
"70617-1","The LEGO Ninjago Movie","",2017,"Temple of the Ultimate Ultimate Weapon",8,1403,79.99,99.99,129.99,99.99,,673419248433,48.006,37.7952,11.2014,2.118275,"",0,0,0,,0,0,,,,,,,,,99.4400,68.9700,"01/08/2017","31/12/2018"
"70618-1","The LEGO Ninjago Movie","",2017,"Destiny's Bounty",7,2295,109.99,159.99,199.99,169.99,5702015611480,673419252263,58.1914,37.7952,11.811,2.707944,"",0,0,0,,0,0,,,,,,,,,238.9500,174.3200,"01/08/2017","31/07/2019"
"70620-1","The LEGO Ninjago Movie","",2017,"NINJAGO City",19,4867,259.99,299.99,349.99,299.99,5702015592635,,49,58.5,19,,"",0,0,0,,0,0,,,,,,,,,784.1400,570.2300,"01/09/2017","31/12/2019"
"70621-1","Ninjago","The Hands of Time",2017,"The Vermillion Attack",3,83,8.99,9.99,12.99,9.99,,673419264709,15.6972,14.097,6.096,0.1270058,"",0,0,0,,0,0,,,,,,,,,29.6400,14.8100,"01/01/2017","31/12/2017"
"70622-1","Ninjago","The Hands of Time",2017,"Desert Lightning",3,201,14.99,19.99,24.99,19.99,5702015865869,673419264723,26.2128,19.1008,4.5974,0.3084426,"",0,0,0,,0,0,,,,,,,,,37.8700,19.1600,"01/01/2017","31/12/2017"
"70623-1","Ninjago","The Hands of Time",2017,"Destiny's Shadow",3,360,24.99,29.99,39.99,29.99,,673419264730,35.4076,19.1008,5.8928,0.4717357,"",0,0,0,,0,0,,,,,,,,,50.3100,38.8600,"01/01/2017","31/12/2017"
"70624-1","Ninjago","The Hands of Time",2017,"Vermillion Invader",3,313,24.99,29.99,39.99,29.99,,673419264747,35.4076,19.1008,5.8928,0.4762716,"",0,0,0,,0,0,,,,,,,,,50.6400,28.4100,"01/01/2017","31/12/2017"
