Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"803-3","Samsonite","Model Maker",1964,"Seesaw",,47,,0.98,,,,,17,27.5,0.5,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"804-2","Samsonite","Model Maker",1964,"Building Crane",,64,,0.98,,,,,17,27.5,5,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"805-2","Samsonite","Model Maker",1964,"3 Little Indians",,89,,0.98,,,,,17,27.5,5,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"806-2","Samsonite","Model Maker",1964,"Cowboy & Pony",,87,,0.98,,,,,17,27.5,5,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"700_4-4","System","",1964,"Canister Set (Switzerland)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"802A-1","Samsonite","Model Maker",1964,"Player Piano",,,,0.98,,,,,17,27.5,5,,"",0,0,0,,0,0,,,,,,,,,,,"",""







