Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"31075-1","Creator","3 in 1",2018,"Outback Adventures",1,225,17.99,19.99,24.99,19.99,5702016075069,673419280051,26,19,6,0.393,"",0,0,0,,0,0,,,,,,,,,31.0700,18.4400,"",""
"31076-1","Creator","3 in 1",2018,"Daredevil Stunt Plane",1,200,17.99,19.99,24.99,19.99,5702016092776,673419280068,26,18.9,4.5,,"",0,0,0,,0,0,,,,,,,,,18.4400,15.7100,"",""
"31077-1","Creator","3 in 1",2018,"Modular Sweet Surprises",3,396,34.99,39.99,49.99,34.99,5702016111781,673419283250,38,26,5.3,0.719,"",0,0,0,,0,0,,,,,,,,,38.9100,25.6000,"01/06/2018","31/12/2019"
"31078-1","Creator","3 in 1",2018,"Treehouse Treasures ",2,260,29.99,29.99,39.99,29.99,5702016111774,,28.2,26.2,5.9,,"",0,0,0,,0,0,,,,,,,,,36.5900,28.7600,"01/06/2018","31/07/2020"
"31079-1","Creator","3 in 1",2018,"Sunshine Surfer Van",2,379,24.99,34.99,39.99,29.99,5702016111262,673419282833,35.2,19,5.8,0.6,"",0,0,0,,0,0,,,,,,,,,39.6900,26.5100,"01/01/2018","31/12/2019"
"31080-1","Creator","3 in 1",2018,"Modular Winter Vacation",2,374,24.99,34.99,44.99,29.99,5702016111255,,35.2,19,6.7,,"",0,0,0,,0,0,,,,,,,,,36.3700,46.9100,"01/01/2018","31/12/2018"
"31081-1","Creator","3 in 1",2018,"Modular Skate House",2,422,34.99,39.99,49.99,39.99,5702016092783,673419280075,38,26,5.3,0.81,"",0,0,0,,0,0,,,,,,,,,39.4300,33.7000,"",""
"31083-1","Creator","3 in 1",2018,"Cruising Adventures",3,597,44.99,59.99,79.99,49.99,5702016267006,673419282819,48,28.2,6.1,1.19,"",0,0,0,,0,0,,,,,,,,,52.9300,36.4500,"01/06/2018","31/12/2019"
"31084-1","Creator","3 in 1",2018,"Pirate Roller Coaster",5,923,69.99,89.99,109.99,79.99,5702016111248,673419282796,54,28.2,9.1,1.94,"",0,0,0,,0,0,,,,,,,,,122.8500,80.8300,"01/06/2018","31/12/2019"
"31085-1","Creator","3 in 1",2018,"Mobile Stunt Show",2,581,44.99,49.99,64.99,49.99,5702016111101,673419282697,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,49.4400,26.9800,"01/06/2018","31/12/2018"
"40187-1","Seasonal","Valentine's Day",2018,"Flower Display",,100,4.99,5.99,6.99,5.99,,673419289870,9,12,5.6,,"",0,0,0,,0,0,,,,,,,,,14.0100,6.7000,"01/01/2018","31/12/2020"
"40188-1","Miscellaneous","Accessories",2018,"Pencil Pot",1,187,10.99,12.99,15.99,12.66,5702016123876,,13.8,19,7,0.284,"",0,0,0,,0,0,,,,,,,,,18.0800,15.0000,"01/06/2018","31/12/2019"
"40197-1","Miscellaneous","",2018,"Wedding Favour Set 2018",2,132,8.99,9.99,11.99,9.99,673419289887,673419289887,14,12,6,,"",0,0,0,,0,0,,,,,,,,,43.3600,39.4300,"01/01/2018","31/12/2020"
"40198-1","Miscellaneous","Games",2018,"LEGO Ludo Game",16,389,34.99,39.99,49.99,38.98,5702016123531,,38,26,5.4,0.755,"",0,0,0,,0,0,,,,,,,,,41.2200,26.5200,"01/09/2018","31/12/2019"
"40199-1","Miscellaneous","",2018,"Billund Airport ",,286,,,,,5702016123562,,26.2,14.1,4.8,,"",0,0,0,,0,0,,,,,,,,,85.1600,73.0000,"01/06/2018","31/12/2018"
"40235-1","Seasonal","Chinese Traditional Festival",2018,"Year of the Dog",,156,9.99,,,,5702015866972,673419277570,13.8,12.3,4.5,0.165,"",0,0,0,,0,0,,,,,,,,,30.0800,20.0600,"",""
"40270-1","BrickHeadz","Seasonal",2018,"Valentine's Bee",,140,9.99,9.99,12.99,9.99,5702016122015,,14,12,6,,"",0,0,0,,0,0,,,,,,,,,16.9300,9.6800,"01/01/2018","31/12/2019"
"40271-1","BrickHeadz","Seasonal",2018,"Easter Bunny",,126,9.99,9.99,12.99,9.99,5702016122022,,14,12,5.8,,"",0,0,0,,0,0,,,,,,,,,13.3700,9.5200,"01/02/2018","31/12/2019"
"40272-1","BrickHeadz","Seasonal",2018,"Halloween Witch",,151,9.99,9.99,12.99,9.74,5702016122039,,14,12,6,0.157,"",0,0,0,,0,0,,,,,,,,,12.2300,9.0100,"01/09/2018","31/12/2019"
"40273-1","BrickHeadz","Seasonal",2018,"Thanksgiving Turkey",,114,9.99,9.99,12.99,9.99,5702016122046,,14,12,6,0.136,"",0,0,0,,0,0,,,,,,,,,14.0000,10.3600,"01/10/2018","31/12/2018"
"40274-1","BrickHeadz","Seasonal",2018,"Mr. & Mrs. Claus",,341,17.99,19.99,24.99,19.49,5702016122053,,19,14,7,0.303,"",0,0,0,,0,0,,,,,,,,,24.4200,18.9600,"01/10/2018","31/12/2019"
"40276-1","Promotional","Monthly Mini Model Build",2018,"Walrus",,55,,,,,5702016122060,673419285780,17,17,1.2,,"",0,0,0,,0,0,,,,,,,,,6.5500,3.4700,"01/01/2018","31/12/2018"
"40277-1","Promotional","Monthly Mini Model Build",2018,"Car and petrol pump",,44,,,,,5702016122473,673419285797,17,17,1.2,,"",0,0,0,,0,0,,,,,,,,,5.0200,,"01/02/2018","31/12/2018"
"40278-1","Promotional","Monthly Mini Model Build",2018,"Lamb",,45,,,,,5702016122480,673419285803,17,17,1.3,,"",0,0,0,,0,0,,,,,,,,,5.5200,4.7200,"01/03/2018","31/12/2018"
"40279-1","Promotional","Monthly Mini Model Build",2018,"Frog",,43,,,,,5702016122497,673419285810,17,17,1.2,,"",0,0,0,,0,0,,,,,,,,,6.4200,1.7700,"01/04/2018","31/12/2018"
"40280-1","Promotional","Monthly Mini Model Build",2018,"Tractor",,38,,,,,5702016122503,673419285827,17,17,1.2,,"",0,0,0,,0,0,,,,,,,,,5.8800,2.4800,"01/05/2018","31/12/2018"
"40281-1","Promotional","Monthly Mini Model Build",2018,"Surfer Dragon",,43,,,,,5702016122510,673419285834,17,17,1.2,,"",0,0,0,,0,0,,,,,,,,,4.7200,,"01/06/2018","31/12/2018"
"40282-1","Promotional","Monthly Mini Model Build",2018,"BBQ",,37,,,,,5702016122527,673419285841,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,4.8300,3.5800,"01/07/2018","31/12/2018"
"40283-1","Promotional","Monthly Mini Model Build",2018,"Snail",,37,,,,,5702016122534,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,9.7100,3.1700,"01/08/2018","31/12/2018"
"40284-1","Promotional","Monthly Mini Model Build",2018,"Glider",,29,,,,,5702016122541,,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,5.8000,,"01/09/2018","31/12/2018"
"40285-1","Promotional","Monthly Mini Model Build",2018,"Scarecrow",,24,,,,,5702016122558,673419285872,17,17,0.6,,"",0,0,0,,0,0,,,,,,,,,10.5800,5.4300,"01/10/2018","31/12/2018"
"40286-1","Promotional","Monthly Mini Model Build",2018,"Ice Dragon",,50,,,,,5702016122565,673419285889,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,3.7700,3.7500,"01/11/2018","31/12/2018"
"40287-1","Promotional","Monthly Mini Model Build",2018,"Sleigh",,64,,,,,5702016122572,673419285896,17,17,1.1,,"",0,0,0,,0,0,,,,,,,,,8.1600,4.4000,"01/12/2018","31/12/2018"
"40288-1","Star Wars","Promotional",2018,"BB-8",,48,,,,,5702016122930,673419283847,17,17,1,,"",0,0,0,,0,0,,,,,,,,,15.9200,9.1500,"15/04/2018","31/12/2018"
"40289-1","Harry Potter","Promotional",2018,"Diagon Alley",1,374,,,,,5702016122947,,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,73.0500,55.3200,"15/08/2018","31/12/2018"
"40290-1","Promotional","Gift with Purchase",2018,"60 Years of the LEGO Brick",,421,,,,,5702016122589,,26.2,14.1,9.1,,"",0,0,0,,0,0,,,,,,,,,30.7000,19.0500,"01/01/2018","31/12/2018"
"40291-1","Promotional","Gift with Purchase",2018,"Creative Personalities",2,307,,,,,5702016122596,,26.2,14,7.1,0.402,"",0,0,0,,0,0,,,,,,,,,25.7700,17.0700,"01/06/2018","31/12/2018"
"40292-1","Seasonal","Christmas",2018,"Christmas Gift Box",2,301,,,,,5702016122954,,19,13.9,7.1,0.308,"",0,0,0,,0,0,,,,,,,,,26.2100,18.1900,"01/11/2018","31/12/2018"
"40293-1","Seasonal","Christmas",2018,"Christmas Carousel",,251,,,,,5702016122961,673419286879,14.1,19.1,6.1,0.257,"",0,0,0,,0,0,,,,,,,,,43.0800,26.6600,"01/10/2018","31/12/2018"
"40298-1","Star Wars","Episode VIII",2018,"DJ",1,22,,,,,,673419287388,14,14,0.8,,"",0,0,0,,0,0,,,,,,,,,6.1900,5.0000,"01/01/2018","31/12/2018"
"40299-1","Star Wars","Solo",2018,"Kessel Mine Worker",1,22,,,,,,673419287395,14,14,0.7,,"",0,0,0,,0,0,,,,,,,,,17.0100,15.2800,"01/06/2018","31/12/2018"
"40300-1","Star Wars","Solo",2018,"Han Solo Mudtrooper",1,22,,,,,,673419294270,14,14,0.6,,"",0,0,0,,0,0,,,,,,,,,15.4400,11.1700,"01/06/2018","31/12/2018"
"40301-1","The LEGO Batman Movie","Miscellaneous",2018,"Bat Shooter",,40,,,,,,673419287401,20,20,1.3,,"",0,0,0,,0,0,,,,,,,,,5.8900,2.9000,"01/01/2018","31/12/2018"
"40302-1","City","Mountain Police",2018,"Become my City Hero",1,85,,,,,5702016150766,673419287418,20,20,1.5,,"",0,0,0,,0,0,,,,,,,,,5.8900,7.0000,"01/01/2018","31/12/2018"
"40303-1","City","Miscellaneous",2018,"Vehicle Set",,79,,,,,5702016195156,,,,,0.075,"",0,0,0,,0,0,,,,,,,,,4.6200,,"",""
"40304-1","Duplo","",2018,"Numbers",,11,4.99,,,4.99,5702016151671,673419287425,,,,,"",0,0,0,,0,0,,,,,,,,,4.0300,,"",""
"40305-1","Promotional","LEGO brand stores",2018,"LEGO Brand Retail Store",2,362,21.99,24.99,29.99,24.99,5702016123548,,26.1,19,7.1,0.506,"",0,0,0,,0,0,,,,,,,,,32.6000,21.0600,"01/06/2018","31/12/2021"
"40306-1","Promotional","LEGOLAND",2018,"Micro LEGOLAND® Castle",1,220,,19.99,,,,673419289863,14.1,12.2,6.1,0.187,"",0,0,0,,0,0,,,,,,,,,18.6100,14.0000,"01/01/2018","31/12/2018"
"40307-1","Disney","Disney Princess",2018,"Castle Interior Kit",,115,8.99,9.99,11.99,9.99,,673419288125,16.5,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,7.3700,,"01/01/2018","31/12/2018"
"40309-1","Xtra","Accessories",2018,"Food Accessories",,30,2.99,3.99,4.99,3.99,,673419293020,,,,0.018,"",0,0,0,,0,0,,,,,,,,,6.3600,6.4800,"",""
"40310-1","Xtra","Accessories",2018,"Botanical Accessories",,24,2.99,3.99,4.99,3.99,,673419293037,,,,0.023,"",0,0,0,,0,0,,,,,,,,,7.5800,5.0000,"",""
"40311-1","Xtra","Accessories",2018,"Traffic Lights",,46,2.99,3.99,4.99,3.99,,673419293044,14,17,0.8,0.026,"",0,0,0,,0,0,,,,,,,,,6.4400,5.2900,"01/08/2018","31/12/2019"
"40312-1","Xtra","Accessories",2018,"Streetlamps",,34,2.99,3.99,4.99,3.99,,673419294256,14,17,0.8,0.027,"",0,0,0,,0,0,,,,,,,,,6.1100,4.2500,"01/08/2018","31/12/2020"
"40313-1","Xtra","Accessories",2018,"Bicycles",,21,2.99,3.99,4.99,3.89,,673419294263,,,,0.015,"",0,0,0,,0,0,,,,,,,,,6.0900,4.5000,"",""
"40314-1","Unikitty","Miscellaneous",2018,"Dr. Fox Magnifying Machine ",,76,14.99,16.99,19.99,16.99,673419294607,673419294607,19.1,14.1,4.6,,"",0,0,0,,0,0,,,,,,,,,10.7300,7.2000,"01/08/2018","31/12/2018"
"40315-1","Ninjago","Promotional",2018,"NINJAGO Board Game",,49,,,,,5702016198379,,23,23,0.9,,"",0,0,0,,0,0,,,,,,,,,5.1000,,"01/07/2018","31/12/2018"
"40316-1","BrickHeadz","Miscellaneous",2018,"Geoffrey",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40320-1","Promotional","Miscellaneous",2018,"Plants from Plants",,29,,,,,,673419302975,12,9,5.7,0.058,"",0,0,0,,0,0,,,,,,,,,9.8700,5.1300,"01/08/2018","31/12/2018"
"40358-1","Promotional","Target",2018,"Bean There, Donut That",4,146,,19.99,,,,673419306010,19,14,4.5,,"",0,0,0,,0,0,,,,,,,,,21.0400,12.0000,"01/10/2018","31/12/2018"
"40388-1","Disney","Miscellaneous",2018,"Mini-Doll Dress-Up Kit",,80,8.99,9.99,11.99,9.99,673419288132,673419288132,16.5,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,8.3100,7.8100,"01/01/2018","31/12/2019"
"40389-1","Miscellaneous","Photo frames",2018,"Photo Frame",,171,,14.99,,,5702016159073,673419288149,26.2,19.1,4.6,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2018","31/12/2019"
"41151-1","Disney","Mulan",2018,"Mulan's Training Day",1,104,12.99,14.99,17.99,14.99,5702016111453,673419283106,15.7,14.1,4.5,,"",0,0,0,,0,0,,,,,,,,,10.2900,8.5000,"01/01/2018","31/12/2018"
"41152-1","Disney","Sleeping Beauty",2018,"Sleeping Beauty's Fairytale Castle",3,322,29.99,39.99,49.99,39.99,5702016111460,,28.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,89.9900,50.0000,"01/01/2018","31/12/2018"
"41153-1","Disney","The Little Mermaid",2018,"Ariel's Royal Celebration Boat",2,380,44.99,49.99,64.99,49.99,5702016111675,673419283120,38.2,26.2,5.65,0.65,"",0,0,0,,0,0,,,,,,,,,49.2200,24.0000,"01/01/2018","31/12/2019"
"41154-1","Disney","Cinderella",2018,"Cinderella's Dream Castle",2,585,69.99,69.99,89.99,79.99,5702016111682,673419283137,35.4,37.8,7.05,1.14,"",0,0,0,,0,0,,,,,,,,,92.4900,51.0000,"01/01/2018","31/12/2019"
"41155-1","Disney","Frozen",2018,"Elsa's Market Adventure",2,125,17.99,19.99,24.99,19.99,5702016111699,673419283144,20.5,19.1,4.6,0.22,"",0,0,0,,0,0,,,,,,,,,14.3600,11.9900,"01/01/2018","31/12/2019"
"41156-1","Disney","Tangled: The Series",2018,"Rapunzel's Castle Bedroom",1,156,17.99,19.99,24.99,19.99,5702016111705,673419283151,20.5,19.1,4.6,,"",0,0,0,,0,0,,,,,,,,,24.7600,11.1900,"01/06/2018","31/12/2018"
"41157-1","Disney","Tangled: The Series",2018,"Rapunzel's Travelling Caravan",2,323,34.99,39.99,49.99,39.99,5702016111712,673419283168,35.4,19.1,5.9,0.54,"",0,0,0,,0,0,,,,,,,,,34.8800,26.7500,"01/06/2018","31/07/2019"
"41190-1","Elves","",2018,"Emily Jones & The Eagle Getaway",2,149,12.99,14.99,18.99,14.99,5702016100600,673419281157,19.1,14.1,4.6,,"",0,0,0,,0,0,,,,,,,,,23.0400,11.4400,"01/03/2018","31/12/2018"
"41191-1","Elves","",2018,"Naida & The Water Turtle Ambush",2,205,19.99,19.99,24.99,24.99,5702016100617,673419281164,26.2,19.1,4.6,,"",0,0,0,,0,0,,,,,,,,,38.2300,22.0100,"01/03/2018","31/12/2018"
"41192-1","Elves","",2018,"Azari & The Fire Lion Capture",3,360,24.99,29.99,39.99,29.99,5702016100624,673419281171,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,66.4300,38.6600,"01/03/2018","31/12/2018"
"41193-1","Elves","",2018,"Aira & the Song of the Wind Dragon",3,451,34.99,39.99,49.99,39.99,5702016100631,673419281188,28.2,26.2,5.9,,"",0,0,0,,0,0,,,,,,,,,113.6200,65.4600,"01/03/2018","31/12/2018"
"41194-1","Elves","",2018,"Noctura's Tower & the Earth Fox Rescue ",4,646,54.99,59.99,79.99,59.99,5702016100648,673419281195,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,132.8500,116.9100,"01/03/2018","31/12/2018"
"41195-1","Elves","",2018,"Emily & Noctura's Showdown",4,650,44.99,49.99,64.99,49.99,5702016100655,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,114.8400,83.8000,"01/06/2018","31/12/2018"
"41196-1","Elves","",2018,"The Elvenstar Tree Bat Attack",5,883,69.99,79.99,99.99,79.99,5702016100662,673419281218,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,154.5000,93.4700,"01/06/2018","31/12/2018"
"41287-1","The Powerpuff Girls","",2018,"Bubbles' Playground Showdown",3,144,17.99,19.99,24.99,19.99,5702016111729,673419283175,20.5,19.1,4.6,0.23,"",0,0,0,,0,0,,,,,,,,,16.8900,11.6100,"01/08/2018","31/12/2019"
"41288-1","The Powerpuff Girls","",2018,"Mojo Jojo Strikes",4,228,29.99,29.99,39.99,34.99,5702016111736,673419283182,26.2,19.1,6.1,0.37,"",0,0,0,,0,0,,,,,,,,,40.1600,30.0000,"01/08/2018","31/12/2019"
"41327-1","Friends","Great Outdoors",2018,"Mia's Bedroom",1,86,8.99,9.99,12.99,9.99,5702016111279,673419281140,15.7,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,10.8500,7.4100,"01/01/2018","31/12/2018"
"41328-1","Friends","Bedrooms",2018,"Stephanie's Bedroom",1,95,8.99,9.99,12.99,9.99,5702016111286,673419282857,15.7,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.0000,4.9900,"01/01/2018","31/12/2018"
"41329-1","Friends","Bedrooms",2018,"Olivia's Deluxe Bedroom",1,163,12.99,14.99,18.99,14.99,5702016111293,673419282864,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,14.2000,8.9500,"01/01/2018","31/12/2018"
"41330-1","Friends","Sports",2018,"Stephanie's Soccer Practice",1,119,12.99,14.99,18.99,14.99,5702016077421,673419280013,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,16.3100,5.6000,"01/01/2018","31/12/2018"
"41332-1","Friends","Art",2018,"Emma's Art Stand",1,210,17.99,19.99,24.99,19.99,5702016077438,673419280020,26.2,19.1,6.1,0.32,"",0,0,0,,0,0,,,,,,,,,23.9900,9.0000,"01/01/2018","31/12/2019"
"41333-1","Friends","Traffic",2018,"Olivia's Mission Vehicle",1,223,14.99,19.99,24.99,19.99,5702016111309,673419282871,26.2,19.1,6.1,0.32,"",0,0,0,,0,0,,,,,,,,,26.6500,9.0500,"01/01/2018","31/12/2019"
"41334-1","Friends","Music",2018,"Andrea's Park Performance",3,229,19.99,24.99,29.99,24.99,5702016077445,673419280037,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,23.5700,22.8300,"01/01/2018","31/12/2018"
"41335-1","Friends","Tree Houses",2018,"Mia's Tree House",2,351,24.99,29.99,39.99,29.23,5702016077452,673419280044,28.2,26.2,7.6,0.61,"",0,0,0,,0,0,,,,,,,,,28.8600,22.2200,"01/01/2018","31/12/2020"
"41336-1","Friends","Heartlake City",2018,"Emma's Art Café",2,378,29.99,32.99,39.99,32.99,5702016111590,673419282710,35.4,19.1,7,0.6,"",0,0,0,,0,0,,,,,,,,,24.6800,15.0700,"01/01/2018","31/07/2019"
"41338-1","Friends","Sports",2018,"Stephanie's Sports Arena",2,460,39.99,44.99,49.99,39.99,5702016111606,673419282727,38.2,26.2,7.05,0.76,"",0,0,0,,0,0,,,,,,,,,25.0000,15.0000,"01/01/2018","31/07/2019"
"41339-1","Friends","Great Outdoors",2018,"Mia's Camper Van",2,488,49.99,54.99,69.99,54.99,5702016111613,673419282734,48,28.2,6.1,0.91,"",0,0,0,,0,0,,,,,,,,,91.6900,42.8300,"01/01/2018","31/12/2019"
"41340-1","Friends","Heartlake City",2018,"Friendship House",3,722,59.99,69.99,89.99,69.99,5702016111620,673419282741,35.4,37.8,9.4,1.14,"",0,0,0,,0,0,,,,,,,,,117.5000,38.6000,"01/01/2018","31/12/2019"
"41341-1","Friends","Bedrooms",2018,"Andrea's Bedroom",1,85,8.99,9.99,12.99,9.99,5702016111637,673419283458,15.7,14.1,4.5,,"",0,0,0,,0,0,,,,,,,,,13.9900,6.3500,"01/06/2018","31/12/2018"
"41342-1","Friends","Bedrooms",2018,"Emma's Deluxe Bedroom",1,183,12.99,14.99,18.99,14.99,5702016111644,673419283465,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,24.4900,5.6000,"01/06/2018","31/12/2018"
"41343-1","Friends","Airport",2018,"Heartlake City Airplane Tour",1,323,29.99,29.99,39.99,29.99,5702016111651,,28.2,26.2,5.9,,"",0,0,0,,0,0,,,,,,,,,37.6100,20.0000,"01/06/2018","31/07/2019"
"41344-1","Friends","Heartlake City",2018,"Andrea's Accessories Store",2,294,24.99,29.99,39.99,29.99,5702016111668,673419283489,35.4,19.1,7,0.51,"",0,0,0,,0,0,,,,,,,,,32.6000,23.6900,"01/06/2018","31/12/2019"
"41345-1","Friends","Heartlake City",2018,"Heartlake City Pet Centre",3,474,54.99,59.99,79.99,59.99,5702016111972,673419283496,48,28.2,6.1,0.99,"",0,0,0,,0,0,,,,,,,,,96.5800,35.5800,"01/06/2018","31/12/2019"
"41346-1","Friends","Miscellaneous",2018,"Friendship Box",,563,44.99,49.99,64.99,49.99,5702016111989,673419283502,38.2,26.2,9.4,0.98,"",0,0,0,,0,0,,,,,,,,,22.0000,,"01/06/2018","31/07/2019"
"41347-1","Friends","Beach",2018,"Heartlake City Resort",4,1017,89.99,99.99,129.99,99.99,5702016111996,673419283519,48,37.8,9.4,1.95,"",0,0,0,,0,0,,,,,,,,,127.4200,50.4900,"01/06/2018","31/12/2019"
"41348-1","Friends","Racing",2018,"Service & Care Truck",1,247,14.99,19.99,24.99,19.99,5702016112009,673419283526,20.5,19.1,7.3,0.35,"",0,0,0,,0,0,,,,,,,,,17.9500,12.5000,"01/06/2018","31/07/2019"
"41349-1","Friends","Racing",2018,"Drifting Diner",2,345,24.99,29.99,39.99,29.99,5702016112016,673419283533,35.4,19.1,7,0.54,"",0,0,0,,0,0,,,,,,,,,35.9900,14.9900,"01/06/2018","31/07/2019"
"41350-1","Friends","Racing",2018,"Spinning Brushes Car Wash",2,325,24.99,29.99,39.99,29.99,5702016112023,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,32.7300,18.5900,"01/06/2018","31/07/2019"
"41351-1","Friends","Racing",2018,"Creative Tuning Shop",2,413,39.99,39.99,49.99,39.99,5702016112030,673419283557,38.2,26.2,5.65,0.67,"",0,0,0,,0,0,,,,,,,,,24.5500,20.0000,"01/06/2018","31/07/2019"
"41352-1","Friends","Racing",2018,"The Big Race Day",3,648,49.99,59.99,79.99,59.99,5702016112047,673419283564,48,28.2,7.4,0.99,"",0,0,0,,0,0,,,,,,,,,40.0000,16.7900,"01/06/2018","31/07/2019"
"41353-1","Friends","Seasonal",2018,"Friends Advent Calendar",,500,22.99,29.99,39.99,29.99,5702016112054,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,20.1000,16.9500,"01/09/2018","31/12/2018"
"41451-1","Unikitty","",2018,"Unikitty Cloud Car",3,126,12.99,9.99,12.99,14.99,5702016111743,673419283205,15.7,14.1,4.5,0.14,"",0,0,0,,0,0,,,,,,,,,8.2500,8.8800,"01/06/2018","31/12/2019"
"41452-1","Unikitty","",2018,"Prince Puppycorn Trike",3,101,12.99,9.99,12.99,14.99,5702016111750,673419283212,15.7,14.1,4.5,0.15,"",0,0,0,,0,0,,,,,,,,,5.0000,4.7500,"01/06/2018","31/12/2019"
"41453-1","Unikitty","",2018,"Party Time",4,214,29.99,19.99,24.99,29.99,5702016111767,673419283229,20.5,19.1,4.6,0.27,"",0,0,0,,0,0,,,,,,,,,9.5000,7.1800,"01/06/2018","31/12/2019"
"41454-1","Unikitty","",2018,"Dr. Fox Laboratory",4,359,34.99,29.99,39.99,39.99,5702016117370,673419283236,35.4,19.1,5.9,0.52,"",0,0,0,,0,0,,,,,,,,,23.9800,17.0000,"01/06/2018","31/12/2019"
"41455-1","Unikitty","Miscellaneous",2018,"Unikingdom Creative Brick Box",17,433,39.99,39.99,49.99,39.99,5702016117387,673419283243,36.9,17.9,18,1.03,"",0,0,0,,0,0,,,,,,,,,45.3600,40.0000,"01/06/2018","31/12/2019"
"41456-1","Unikitty","",2018,"Unikingdom Fairground Fun",6,515,39.99,39.99,49.99,39.99,5702016117394,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,75.9100,39.9900,"01/06/2018","31/12/2019"
"41597-1","BrickHeadz","Go Brick Me",2018,"Go Brick Me",,708,25.99,29.99,39.99,29.99,5702016072624,673419279567,26.2,22.2,9.5,,"",0,0,0,,0,0,,,,,,,,,58.2200,43.5500,"01/04/2018","31/12/2018"
"41598-1","BrickHeadz","DC Comics Super Heroes",2018,"The Flash",,122,9.99,9.99,12.99,9.99,5702016072631,673419279574,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,28.9100,15.5500,"01/01/2018","31/08/2018"
"41599-1","BrickHeadz","DC Comics Super Heroes",2018,"Wonder Woman",,143,9.99,9.99,12.99,9.99,5702016072648,,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,23.4300,16.0200,"01/01/2018","31/08/2018"
"41600-1","BrickHeadz","DC Comics Super Heroes",2018,"Aquaman",,135,9.99,9.99,12.99,9.99,5702016072655,673419279598,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,17.4900,23.4900,"01/01/2018","31/08/2018"
"41601-1","BrickHeadz","DC Comics Super Heroes",2018,"Cyborg",,108,9.99,9.99,12.99,9.99,5702016072662,673419279604,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,16.7800,9.2600,"01/01/2018","31/08/2018"
"41602-1","BrickHeadz","Star Wars",2018,"Rey",,119,9.99,9.99,12.99,9.99,5702016074772,,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,15.8900,9.7600,"01/01/2018","31/08/2018"
"41603-1","BrickHeadz","Star Wars",2018,"Kylo Ren",,130,9.99,9.99,12.99,9.99,5702016077469,,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,17.7900,12.6000,"01/01/2018","31/08/2018"
"41604-1","BrickHeadz","Marvel Super Heroes",2018,"Iron Man MK50",,101,9.99,9.99,12.99,9.99,5702016111071,673419282680,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,35.5700,20.9500,"01/04/2018","30/11/2018"
"41605-1","BrickHeadz","Marvel Super Heroes",2018,"Thanos",,105,9.99,9.99,12.99,9.99,5702016111064,673419282673,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,40.1400,21.5900,"01/04/2018","30/11/2018"
"41606-1","BrickHeadz","Marvel Super Heroes",2018,"Star-Lord",,113,9.99,9.99,12.99,9.99,5702016111033,673419282666,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,23.6400,19.1800,"01/04/2018","30/11/2018"
"41607-1","BrickHeadz","Marvel Super Heroes",2018,"Gamora",,136,9.99,9.99,12.99,9.99,5702016111002,673419282659,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,16.8100,14.3500,"01/04/2018","30/11/2018"
