Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"698-1","LEGOLAND","",1977,"Boeing Aeroplane",,46,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,143.4700,28.9300,"",""
"699-1","LEGOLAND","",1977,"Photo Safari",1,130,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,120.0400,34.2900,"",""
"711-1","LEGOLAND","",1977,"Jeep CJ-5",,56,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,169.9000,49.9500,"",""
"712-1","LEGOLAND","",1977,"Sea Plane",2,115,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,36.9500,"",""
"727-1","Trains","4.5/12V",1977,"Locomotive",,134,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,345.2000,63.9200,"",""
"786-1","Basic","Supplementaries",1977,"Storage Cloth",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,27.9900,,"",""
"787-1","Basic","Supplementaries",1977,"Storage Cloth",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,90.0000,13.2900,"",""
"850-1","Technic","",1977,"Fork-Lift Truck",,210,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,336.1800,28.5800,"",""
"851-1","Technic","",1977,"Tractor",,318,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,310.1900,79.8900,"",""
"852-1","Technic","",1977,"Helicopter",,364,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,468.2600,87.7000,"",""
"853-1","Technic","",1977,"Car Chassis",,601,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,140.4600,149.7100,"",""
"870-1","Technic","Supplementary",1977,"Technical Motor, 4.5V",,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,61.6000,51.0500,"",""
"871-1","Technic","Supplementary",1977,"Supplementary Set",,78,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,76.3700,32.6900,"",""
"1102-1","Service Packs","",1977,"Four Motor Wheel Bushes",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.2200,,"",""
"1105-1","Service Packs","",1977,"Two Rubber Crawler Tracks",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6800,,"",""
"1109-1","Service Packs","Trains",1977,"Magnetic Couplings for Railway Car",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.5000,6.2100,"",""
"1110-1","Service Packs","Trains",1977,"Four Locomotive Wheels",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.8200,2.0600,"",""
"1112-1","Service Packs","Trains",1977,"Train Sliding Wheel Blocks",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.5000,5.6700,"",""
"1119-1","Service Packs","Trains",1977,"Locomotive Piston Assemblies",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.7300,5.8600,"",""
"1121-1","Service Packs","",1977,"Propellers, Wheels and Rotor Unit",,15,,13,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.4700,,"",""
"1124-1","Service Packs","",1977,"Digger Bucket Assembly",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.3400,3.1600,"",""
"1150-1","Service Packs","",1977,"Replacement Motor 12V",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,53.6700,19.4500,"",""
"1151-1","Service Packs","",1977,"Train Power Pick-Up Blocks",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,21.2500,13.8400,"",""
"1152-1","Service Packs","",1977,"Electric Wire",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.5000,3.4000,"",""
"1575-1","Promotional","Ferries",1977,"Finnjet Ferry",,506,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,290.0000,"",""
"1580-2","Promotional","Ferries",1977,"Silja Line Ferry",,414,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,87.5900,"",""
"98959-1","Technic","",1977,"Motor set",,40,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







